Gene stable ID	Rat gene stable ID
ENSG00000231927	
ENSG00000253374	
ENSG00000198517	
ENSG00000119185	ENSRNOG00000059402
ENSG00000111331	ENSRNOG00000059207
ENSG00000237264	
ENSG00000135365	ENSRNOG00000006063
ENSG00000251521	
ENSG00000254151	
ENSG00000164855	ENSRNOG00000001275
ENSG00000240427	
ENSG00000205184	
ENSG00000251183	
ENSG00000261382	
ENSG00000199953	
ENSG00000267446	
ENSG00000133731	ENSRNOG00000010482
ENSG00000267344	
ENSG00000278834	
ENSG00000055147	ENSRNOG00000002423
ENSG00000213424	ENSRNOG00000010839
ENSG00000199812	
ENSG00000241457	
ENSG00000276055	
ENSG00000113810	ENSRNOG00000010274
ENSG00000282849	
ENSG00000224244	
ENSG00000276520	
ENSG00000167916	ENSRNOG00000010970
ENSG00000226640	
ENSG00000010072	ENSRNOG00000021330
ENSG00000250007	
ENSG00000204897	ENSRNOG00000011196
ENSG00000157778	ENSRNOG00000001273
ENSG00000260978	
ENSG00000274253	
ENSG00000186393	ENSRNOG00000033617
ENSG00000259404	
ENSG00000230487	
ENSG00000135766	
ENSG00000171446	ENSRNOG00000011628
ENSG00000289571	
ENSG00000259280	
ENSG00000225968	ENSRNOG00000022767
ENSG00000173908	ENSRNOG00000011846
ENSG00000277987	
ENSG00000259237	
ENSG00000264488	
ENSG00000260232	
ENSG00000186395	ENSRNOG00000030170
ENSG00000232626	
ENSG00000232096	
ENSG00000279261	
ENSG00000213051	
ENSG00000259675	
ENSG00000265359	
ENSG00000238054	
ENSG00000187242	ENSRNOG00000011986
ENSG00000259772	
ENSG00000163534	
ENSG00000171431	ENSRNOG00000027139
ENSG00000287704	
ENSG00000184612	
ENSG00000218359	
ENSG00000288872	
ENSG00000288808	
ENSG00000111335	ENSRNOG00000049282
ENSG00000137414	ENSRNOG00000026120
ENSG00000289464	
ENSG00000176700	
ENSG00000108244	ENSRNOG00000011907
ENSG00000206881	
ENSG00000214872	ENSRNOG00000007516
ENSG00000112137	ENSRNOG00000014264
ENSG00000232268	ENSRNOG00000047148
ENSG00000167346	
ENSG00000143816	ENSRNOG00000003066
ENSG00000288761	
ENSG00000289048	
ENSG00000248441	
ENSG00000288964	
ENSG00000254101	
ENSG00000168243	ENSRNOG00000068923
ENSG00000184182	ENSRNOG00000019953
ENSG00000176922	ENSRNOG00000015444
ENSG00000037749	ENSRNOG00000002443
ENSG00000174370	
ENSG00000110076	ENSRNOG00000021103
ENSG00000281453	
ENSG00000237469	
ENSG00000224939	
ENSG00000259333	
ENSG00000213057	
ENSG00000259384	ENSRNOG00000011207
ENSG00000227613	
ENSG00000116183	ENSRNOG00000042860
ENSG00000157895	ENSRNOG00000001185
ENSG00000112559	ENSRNOG00000014987
ENSG00000259424	
ENSG00000125347	ENSRNOG00000008144
ENSG00000288991	
ENSG00000289521	
ENSG00000289225	
ENSG00000277332	
ENSG00000289162	
ENSG00000253196	
ENSG00000289128	
ENSG00000289461	
ENSG00000253154	
ENSG00000258476	
ENSG00000204248	ENSRNOG00000000463
ENSG00000289275	
ENSG00000289603	
ENSG00000289036	
ENSG00000254290	
ENSG00000253161	
ENSG00000285947	ENSRNOG00000011207
ENSG00000007312	ENSRNOG00000011917
ENSG00000253666	
ENSG00000116218	ENSRNOG00000004030
ENSG00000253553	
ENSG00000270106	ENSRNOG00000049784
ENSG00000175746	
ENSG00000254254	
ENSG00000260288	
ENSG00000255494	
ENSG00000288735	
ENSG00000289316	
ENSG00000246263	
ENSG00000289477	
ENSG00000007314	ENSRNOG00000012134
ENSG00000254812	
ENSG00000287301	
ENSG00000289104	
ENSG00000218052	
ENSG00000283542	
ENSG00000256963	
ENSG00000246430	
ENSG00000279001	
ENSG00000201945	ENSRNOG00000053071
ENSG00000201945	ENSRNOG00000052274
ENSG00000223538	
ENSG00000207779	ENSRNOG00000035483
ENSG00000198987	ENSRNOG00000035504
ENSG00000213186	ENSRNOG00000010515
ENSG00000135114	ENSRNOG00000001187
ENSG00000253741	
ENSG00000289277	
ENSG00000258551	
ENSG00000232194	
ENSG00000289263	
ENSG00000257060	
ENSG00000235152	
ENSG00000289473	
ENSG00000231612	
ENSG00000237980	
ENSG00000244009	
ENSG00000246528	
ENSG00000263489	
ENSG00000238427	
ENSG00000271036	
ENSG00000264954	
ENSG00000226235	
ENSG00000186432	ENSRNOG00000010768
ENSG00000245164	
ENSG00000230849	
ENSG00000224383	ENSRNOG00000060193
ENSG00000170382	ENSRNOG00000009691
ENSG00000224470	ENSRNOG00000038766
ENSG00000228664	
ENSG00000226868	
ENSG00000279401	
ENSG00000289405	
ENSG00000272362	
ENSG00000287450	
ENSG00000288782	
ENSG00000237011	
ENSG00000259704	
ENSG00000182149	ENSRNOG00000015144
ENSG00000272574	
ENSG00000289095	
ENSG00000233583	
ENSG00000253339	
ENSG00000289547	
ENSG00000289200	
ENSG00000133895	ENSRNOG00000021054
ENSG00000066027	ENSRNOG00000000068
ENSG00000257738	
ENSG00000259583	
ENSG00000278351	
ENSG00000257368	
ENSG00000253214	
ENSG00000257657	
ENSG00000248493	
ENSG00000283545	
ENSG00000176087	ENSRNOG00000002908
ENSG00000273015	
ENSG00000259234	
ENSG00000108622	ENSRNOG00000025143
ENSG00000207176	
ENSG00000283602	
ENSG00000253063	
ENSG00000257643	
ENSG00000201563	
ENSG00000276148	
ENSG00000257511	
ENSG00000253704	
ENSG00000274105	
ENSG00000275854	
ENSG00000200275	
ENSG00000286690	
ENSG00000253370	
ENSG00000254163	
ENSG00000177119	ENSRNOG00000006995
ENSG00000199468	
ENSG00000254153	
ENSG00000231989	ENSRNOG00000064591
ENSG00000231989	ENSRNOG00000001733
ENSG00000167912	
ENSG00000170624	ENSRNOG00000002372
ENSG00000206149	
ENSG00000272138	
ENSG00000238741	
ENSG00000229320	
ENSG00000242285	
ENSG00000179674	ENSRNOG00000049827
ENSG00000207084	
ENSG00000260572	
ENSG00000249816	
ENSG00000264119	
ENSG00000083937	ENSRNOG00000040257
ENSG00000178607	ENSRNOG00000012864
ENSG00000162733	ENSRNOG00000002881
ENSG00000164393	
ENSG00000252711	
ENSG00000200340	ENSRNOG00000054745
ENSG00000204290	ENSRNOG00000028541
ENSG00000086189	ENSRNOG00000013596
ENSG00000203877	ENSRNOG00000010004
ENSG00000239829	
ENSG00000114251	ENSRNOG00000015618
ENSG00000172673	ENSRNOG00000014979
ENSG00000205771	
ENSG00000286629	
ENSG00000199753	ENSRNOG00000056422
ENSG00000281311	
ENSG00000277887	ENSRNOG00000053111
ENSG00000277887	ENSRNOG00000053214
ENSG00000277887	ENSRNOG00000054102
ENSG00000277887	ENSRNOG00000052344
ENSG00000277887	ENSRNOG00000061257
ENSG00000050393	ENSRNOG00000017988
ENSG00000186868	ENSRNOG00000005133
ENSG00000259203	
ENSG00000183833	ENSRNOG00000002976
ENSG00000256802	
ENSG00000255265	
ENSG00000156689	
ENSG00000261377	
ENSG00000112419	ENSRNOG00000015473
ENSG00000254717	
ENSG00000259343	
ENSG00000255523	
ENSG00000283791	
ENSG00000275948	
ENSG00000279243	
ENSG00000270117	
ENSG00000278217	
ENSG00000274072	
ENSG00000270526	
ENSG00000279093	
ENSG00000260233	
ENSG00000173465	ENSRNOG00000012736
ENSG00000233003	
ENSG00000286263	
ENSG00000204949	
ENSG00000227006	
ENSG00000236372	
ENSG00000205639	ENSRNOG00000023508
ENSG00000224525	
ENSG00000188770	ENSRNOG00000003059
ENSG00000289050	
ENSG00000289338	
ENSG00000253369	
ENSG00000261423	
ENSG00000176973	ENSRNOG00000024239
ENSG00000247809	
ENSG00000173728	ENSRNOG00000021411
ENSG00000173442	ENSRNOG00000056038
ENSG00000285585	ENSRNOG00000002976
ENSG00000173295	
ENSG00000239994	
ENSG00000240471	
ENSG00000077380	ENSRNOG00000009781
ENSG00000239835	
ENSG00000094975	ENSRNOG00000026542
ENSG00000241546	
ENSG00000244308	
ENSG00000244139	
ENSG00000233252	
ENSG00000287707	
ENSG00000114767	ENSRNOG00000012927
ENSG00000246877	
ENSG00000288850	
ENSG00000259347	
ENSG00000177335	
ENSG00000173338	ENSRNOG00000020784
ENSG00000280422	
ENSG00000180929	ENSRNOG00000022567
ENSG00000289066	
ENSG00000289525	
ENSG00000272762	
ENSG00000259225	
ENSG00000226544	
ENSG00000289271	
ENSG00000223497	
ENSG00000114786	ENSRNOG00000011189
ENSG00000206770	
ENSG00000247982	
ENSG00000249085	
ENSG00000173327	ENSRNOG00000020773
ENSG00000253661	
ENSG00000263593	
ENSG00000242602	
ENSG00000271926	
ENSG00000272081	
ENSG00000204536	ENSRNOG00000050233
ENSG00000251467	
ENSG00000244879	
ENSG00000248930	
ENSG00000184349	ENSRNOG00000034177
ENSG00000168778	
ENSG00000249959	
ENSG00000251396	
ENSG00000248827	
ENSG00000239708	
ENSG00000251732	
ENSG00000249577	
ENSG00000261183	
ENSG00000271766	
ENSG00000250859	
ENSG00000164244	ENSRNOG00000016433
ENSG00000247240	
ENSG00000254377	
ENSG00000237550	
ENSG00000197136	ENSRNOG00000020742
ENSG00000102984	ENSRNOG00000000262
ENSG00000174171	
ENSG00000253981	
ENSG00000288901	
ENSG00000289622	
ENSG00000179523	
ENSG00000288985	
ENSG00000283959	
ENSG00000196922	
ENSG00000289561	
ENSG00000273674	
ENSG00000266041	
ENSG00000213445	ENSRNOG00000020726
ENSG00000289522	
ENSG00000287191	
ENSG00000261801	
ENSG00000243989	ENSRNOG00000011189
ENSG00000282925	
ENSG00000258210	
ENSG00000248799	
ENSG00000251032	
ENSG00000258011	
ENSG00000250603	
ENSG00000204928	ENSRNOG00000039325
ENSG00000111229	ENSRNOG00000008673
ENSG00000289411	
ENSG00000141526	ENSRNOG00000036677
ENSG00000288752	
ENSG00000253738	
ENSG00000134058	ENSRNOG00000018510
ENSG00000289209	
ENSG00000289161	
ENSG00000289017	
ENSG00000236939	
ENSG00000248508	
ENSG00000253796	
ENSG00000253230	
ENSG00000288745	
ENSG00000272888	
ENSG00000253507	
ENSG00000253773	
ENSG00000265874	
ENSG00000239356	
ENSG00000214787	ENSRNOG00000050024
ENSG00000214787	ENSRNOG00000042133
ENSG00000214787	ENSRNOG00000020997
ENSG00000214787	ENSRNOG00000020980
ENSG00000225723	
ENSG00000225811	
ENSG00000276550	
ENSG00000273093	
ENSG00000111231	ENSRNOG00000001278
ENSG00000289382	
ENSG00000288818	
ENSG00000253764	
ENSG00000162772	ENSRNOG00000003745
ENSG00000262791	
ENSG00000282199	
ENSG00000267496	
ENSG00000267166	
ENSG00000267420	
ENSG00000168056	ENSRNOG00000020813
ENSG00000108849	ENSRNOG00000020874
ENSG00000249859	
ENSG00000258741	
ENSG00000161653	ENSRNOG00000020879
ENSG00000140374	ENSRNOG00000015233
ENSG00000261765	
ENSG00000242176	
ENSG00000263311	
ENSG00000263232	
ENSG00000227818	
ENSG00000135828	ENSRNOG00000027017
ENSG00000102967	ENSRNOG00000015063
ENSG00000091947	ENSRNOG00000054581
ENSG00000241680	
ENSG00000224227	
ENSG00000204856	ENSRNOG00000031731
ENSG00000183323	ENSRNOG00000027410
ENSG00000286398	
ENSG00000237520	
ENSG00000076356	ENSRNOG00000007324
ENSG00000140830	ENSRNOG00000021379
ENSG00000221044	
ENSG00000161654	ENSRNOG00000020894
ENSG00000213830	
ENSG00000215006	
ENSG00000271045	
ENSG00000111237	ENSRNOG00000001274
ENSG00000085231	ENSRNOG00000063018
ENSG00000085231	ENSRNOG00000026813
ENSG00000141349	ENSRNOG00000020902
ENSG00000260252	
ENSG00000140829	ENSRNOG00000014619
ENSG00000202335	
ENSG00000278993	
ENSG00000151164	ENSRNOG00000021480
ENSG00000152942	ENSRNOG00000018353
ENSG00000267638	
ENSG00000212446	ENSRNOG00000056743
ENSG00000212446	ENSRNOG00000058769
ENSG00000125319	ENSRNOG00000020908
ENSG00000215819	
ENSG00000185523	ENSRNOG00000048659
ENSG00000236108	
ENSG00000116711	ENSRNOG00000002657
ENSG00000161664	ENSRNOG00000036794
ENSG00000164506	ENSRNOG00000013351
ENSG00000168591	ENSRNOG00000020916
ENSG00000231684	
ENSG00000226750	
ENSG00000285665	
ENSG00000231022	
ENSG00000224436	
ENSG00000228208	
ENSG00000273384	
ENSG00000238061	
ENSG00000108312	ENSRNOG00000020937
ENSG00000234915	
ENSG00000143845	ENSRNOG00000028368
ENSG00000183303	ENSRNOG00000009748
ENSG00000183303	ENSRNOG00000067015
ENSG00000183303	ENSRNOG00000009791
ENSG00000183303	ENSRNOG00000063203
ENSG00000183303	ENSRNOG00000068815
ENSG00000183303	ENSRNOG00000068073
ENSG00000183303	ENSRNOG00000064236
ENSG00000183303	ENSRNOG00000055310
ENSG00000183303	ENSRNOG00000067647
ENSG00000183303	ENSRNOG00000068428
ENSG00000183303	ENSRNOG00000066496
ENSG00000183303	ENSRNOG00000063336
ENSG00000183303	ENSRNOG00000034061
ENSG00000183303	ENSRNOG00000064747
ENSG00000183303	ENSRNOG00000064717
ENSG00000183303	ENSRNOG00000028802
ENSG00000183303	ENSRNOG00000066194
ENSG00000183303	ENSRNOG00000063047
ENSG00000183303	ENSRNOG00000063320
ENSG00000183303	ENSRNOG00000070883
ENSG00000183303	ENSRNOG00000066177
ENSG00000183303	ENSRNOG00000065494
ENSG00000255191	
ENSG00000254605	
ENSG00000248844	
ENSG00000254417	
ENSG00000166589	ENSRNOG00000012222
ENSG00000162244	
ENSG00000202070	ENSRNOG00000052863
ENSG00000255143	
ENSG00000254902	
ENSG00000168040	ENSRNOG00000047035
ENSG00000254721	
ENSG00000255329	
ENSG00000221333	
ENSG00000254484	
ENSG00000255539	
ENSG00000260348	
ENSG00000260679	
ENSG00000283703	ENSRNOG00000055680
ENSG00000196850	ENSRNOG00000021440
ENSG00000131620	ENSRNOG00000020865
ENSG00000074706	ENSRNOG00000018163
ENSG00000263537	
ENSG00000235862	
ENSG00000122986	ENSRNOG00000001270
ENSG00000069812	ENSRNOG00000010490
ENSG00000285685	
ENSG00000164086	ENSRNOG00000010789
ENSG00000227585	
ENSG00000164087	ENSRNOG00000037295
ENSG00000157060	ENSRNOG00000002691
ENSG00000057935	ENSRNOG00000004685
ENSG00000186298	ENSRNOG00000001269
ENSG00000286419	
ENSG00000242849	
ENSG00000023330	ENSRNOG00000056596
ENSG00000237213	
ENSG00000236439	
ENSG00000224260	
ENSG00000213045	
ENSG00000009790	ENSRNOG00000005565
ENSG00000289242	
ENSG00000247317	
ENSG00000118363	ENSRNOG00000018164
ENSG00000245149	
ENSG00000280003	
ENSG00000173366	ENSRNOG00000048161
ENSG00000248538	
ENSG00000247596	ENSRNOG00000066279
ENSG00000247596	ENSRNOG00000048915
ENSG00000279925	
ENSG00000257268	
ENSG00000241286	
ENSG00000166592	ENSRNOG00000011901
ENSG00000173039	ENSRNOG00000030888
ENSG00000243224	
ENSG00000204852	ENSRNOG00000028523
ENSG00000164088	ENSRNOG00000046535
ENSG00000166595	ENSRNOG00000011865
ENSG00000065609	ENSRNOG00000023861
ENSG00000172831	ENSRNOG00000070043
ENSG00000172831	ENSRNOG00000013808
ENSG00000172831	ENSRNOG00000048823
ENSG00000172831	ENSRNOG00000029744
ENSG00000172831	ENSRNOG00000012034
ENSG00000172831	ENSRNOG00000048039
ENSG00000172831	ENSRNOG00000011330
ENSG00000172831	ENSRNOG00000011635
ENSG00000172831	ENSRNOG00000036571
ENSG00000172831	ENSRNOG00000052151
ENSG00000172831	ENSRNOG00000069933
ENSG00000152939	ENSRNOG00000018297
ENSG00000254002	
ENSG00000275107	
ENSG00000164091	ENSRNOG00000048441
ENSG00000275720	
ENSG00000276508	
ENSG00000275613	
ENSG00000228801	
ENSG00000277268	
ENSG00000249898	
ENSG00000273706	ENSRNOG00000002812
ENSG00000199150	ENSRNOG00000050242
ENSG00000168237	ENSRNOG00000046307
ENSG00000288756	
ENSG00000253982	
ENSG00000276707	
ENSG00000277911	
ENSG00000277589	
ENSG00000276326	
ENSG00000277579	
ENSG00000253210	
ENSG00000278638	
ENSG00000274308	
ENSG00000244717	
ENSG00000249295	
ENSG00000289334	
ENSG00000275029	
ENSG00000266477	
ENSG00000212260	
ENSG00000246228	
ENSG00000242797	
ENSG00000276810	
ENSG00000138413	ENSRNOG00000015020
ENSG00000207926	
ENSG00000239557	
ENSG00000183474	ENSRNOG00000018230
ENSG00000275700	ENSRNOG00000002778
ENSG00000247134	
ENSG00000163930	ENSRNOG00000019097
ENSG00000287220	
ENSG00000265408	
ENSG00000230063	
ENSG00000280416	
ENSG00000235467	
ENSG00000274886	
ENSG00000172828	ENSRNOG00000066514
ENSG00000123684	ENSRNOG00000004402
ENSG00000123684	ENSRNOG00000003883
ENSG00000251136	
ENSG00000215644	ENSRNOG00000036692
ENSG00000117707	ENSRNOG00000003694
ENSG00000228044	
ENSG00000288662	
ENSG00000288667	
ENSG00000225338	
ENSG00000223803	
ENSG00000224407	
ENSG00000232463	
ENSG00000233565	
ENSG00000172824	ENSRNOG00000014257
ENSG00000237457	
ENSG00000163923	
ENSG00000225171	
ENSG00000226843	
ENSG00000235386	
ENSG00000254339	
ENSG00000123836	ENSRNOG00000004162
ENSG00000254092	
ENSG00000073849	ENSRNOG00000001823
ENSG00000225663	ENSRNOG00000036691
ENSG00000254139	
ENSG00000204791	
ENSG00000110203	ENSRNOG00000019890
ENSG00000254277	
ENSG00000253948	
ENSG00000176547	ENSRNOG00000069972
ENSG00000253394	
ENSG00000160613	ENSRNOG00000017478
ENSG00000153823	ENSRNOG00000029735
ENSG00000182676	ENSRNOG00000036690
ENSG00000135919	ENSRNOG00000015461
ENSG00000262831	
ENSG00000278876	
ENSG00000262413	
ENSG00000253438	
ENSG00000141522	ENSRNOG00000036688
ENSG00000251448	
ENSG00000280334	
ENSG00000287440	
ENSG00000265918	
ENSG00000163884	ENSRNOG00000017808
ENSG00000067955	ENSRNOG00000014647
ENSG00000249833	
ENSG00000163885	ENSRNOG00000017959
ENSG00000213690	
ENSG00000223982	
ENSG00000229832	
ENSG00000289514	
ENSG00000287902	
ENSG00000117691	ENSRNOG00000003833
ENSG00000253716	
ENSG00000158019	ENSRNOG00000004364
ENSG00000197822	
ENSG00000289323	
ENSG00000288897	
ENSG00000289584	
ENSG00000289145	
ENSG00000102878	ENSRNOG00000015253
ENSG00000245910	
ENSG00000279328	
ENSG00000070476	ENSRNOG00000025818
ENSG00000225233	
ENSG00000110367	ENSRNOG00000066881
ENSG00000110367	ENSRNOG00000063092
ENSG00000110367	ENSRNOG00000053932
ENSG00000274895	
ENSG00000237514	
ENSG00000287856	ENSRNOG00000063609
ENSG00000228067	
ENSG00000284299	ENSRNOG00000003841
ENSG00000226375	
ENSG00000288966	
ENSG00000289284	
ENSG00000289357	
ENSG00000288945	
ENSG00000289502	
ENSG00000259366	
ENSG00000203705	ENSRNOG00000046460
ENSG00000289094	
ENSG00000113396	ENSRNOG00000058193
ENSG00000246089	
ENSG00000159650	ENSRNOG00000043404
ENSG00000253598	ENSRNOG00000067758
ENSG00000280193	
ENSG00000167552	
ENSG00000104231	ENSRNOG00000010342
ENSG00000165923	ENSRNOG00000008467
ENSG00000248634	
ENSG00000288697	
ENSG00000258101	
ENSG00000066583	ENSRNOG00000019711
ENSG00000258232	
ENSG00000258334	
ENSG00000180697	ENSRNOG00000025934
ENSG00000135406	ENSRNOG00000052880
ENSG00000201968	
ENSG00000248557	
ENSG00000264563	
ENSG00000286274	
ENSG00000198284	
ENSG00000263731	
ENSG00000263859	
ENSG00000206077	ENSRNOG00000039743
ENSG00000183684	ENSRNOG00000036687
ENSG00000248850	
ENSG00000249558	
ENSG00000174004	ENSRNOG00000001752
ENSG00000099381	ENSRNOG00000055028
ENSG00000201441	
ENSG00000250448	
ENSG00000180370	ENSRNOG00000001747
ENSG00000248403	
ENSG00000248150	
ENSG00000249737	
ENSG00000173545	ENSRNOG00000065109
ENSG00000173545	ENSRNOG00000010589
ENSG00000141552	
ENSG00000032389	ENSRNOG00000009285
ENSG00000135451	ENSRNOG00000060703
ENSG00000095139	ENSRNOG00000061108
ENSG00000272359	ENSRNOG00000057068
ENSG00000206892	
ENSG00000174007	ENSRNOG00000024924
ENSG00000250415	
ENSG00000201370	
ENSG00000288622	
ENSG00000242339	
ENSG00000287273	
ENSG00000171617	ENSRNOG00000016541
ENSG00000175161	ENSRNOG00000030840
ENSG00000103024	ENSRNOG00000015749
ENSG00000256235	ENSRNOG00000019536
ENSG00000149196	ENSRNOG00000017383
ENSG00000112893	ENSRNOG00000015439
ENSG00000285043	
ENSG00000115446	ENSRNOG00000018128
ENSG00000167992	ENSRNOG00000060269
ENSG00000264084	
ENSG00000241648	
ENSG00000239519	
ENSG00000224040	
ENSG00000228686	
ENSG00000243915	
ENSG00000279838	
ENSG00000227860	
ENSG00000201410	ENSRNOG00000057682
ENSG00000174175	ENSRNOG00000002794
ENSG00000184432	ENSRNOG00000060723
ENSG00000159648	ENSRNOG00000013465
ENSG00000113739	ENSRNOG00000020729
ENSG00000071909	ENSRNOG00000030022
ENSG00000185338	ENSRNOG00000002568
ENSG00000137497	ENSRNOG00000000417
ENSG00000182613	ENSRNOG00000064581
ENSG00000213918	ENSRNOG00000006873
ENSG00000177721	
ENSG00000113108	ENSRNOG00000017849
ENSG00000186897	ENSRNOG00000060020
ENSG00000178401	ENSRNOG00000053498
ENSG00000164695	ENSRNOG00000010238
ENSG00000198218	ENSRNOG00000025071
ENSG00000257954	
ENSG00000257464	
ENSG00000274822	
ENSG00000151176	ENSRNOG00000001385
ENSG00000253334	
ENSG00000231942	
ENSG00000197416	ENSRNOG00000038825
ENSG00000253133	
ENSG00000236401	
ENSG00000241475	
ENSG00000215800	
ENSG00000253943	
ENSG00000183979	ENSRNOG00000036686
ENSG00000147536	ENSRNOG00000018040
ENSG00000081237	ENSRNOG00000000655
ENSG00000185813	ENSRNOG00000036684
ENSG00000135094	ENSRNOG00000001388
ENSG00000241461	
ENSG00000172053	ENSRNOG00000060912
ENSG00000168488	ENSRNOG00000018686
ENSG00000253174	
ENSG00000139410	ENSRNOG00000001391
ENSG00000287535	
ENSG00000158669	ENSRNOG00000018077
ENSG00000089116	ENSRNOG00000001392
ENSG00000164451	ENSRNOG00000000580
ENSG00000089060	ENSRNOG00000001383
ENSG00000264578	
ENSG00000204463	ENSRNOG00000000851
ENSG00000147533	ENSRNOG00000017956
ENSG00000178171	ENSRNOG00000023603
ENSG00000021574	ENSRNOG00000027136
ENSG00000286421	
ENSG00000270936	
ENSG00000111540	ENSRNOG00000006130
ENSG00000008118	ENSRNOG00000006470
ENSG00000169777	ENSRNOG00000011963
ENSG00000146094	ENSRNOG00000013564
ENSG00000237493	
ENSG00000171161	ENSRNOG00000002713
ENSG00000139531	ENSRNOG00000005987
ENSG00000117143	ENSRNOG00000002926
ENSG00000117143	ENSRNOG00000031342
ENSG00000249541	
ENSG00000251374	
ENSG00000186468	ENSRNOG00000063885
ENSG00000241505	
ENSG00000172795	ENSRNOG00000045895
ENSG00000152332	ENSRNOG00000002941
ENSG00000187531	ENSRNOG00000036683
ENSG00000123411	ENSRNOG00000005535
ENSG00000197774	ENSRNOG00000024867
ENSG00000224535	
ENSG00000282097	
ENSG00000261453	
ENSG00000231020	
ENSG00000270818	
ENSG00000162757	ENSRNOG00000005558
ENSG00000196878	ENSRNOG00000006025
ENSG00000167523	ENSRNOG00000038239
ENSG00000168916	ENSRNOG00000023197
ENSG00000168418	ENSRNOG00000015746
ENSG00000273890	
ENSG00000257449	
ENSG00000103404	ENSRNOG00000025793
ENSG00000197728	ENSRNOG00000029512
ENSG00000257411	ENSRNOG00000021751
ENSG00000257411	ENSRNOG00000004904
ENSG00000205832	ENSRNOG00000042579
ENSG00000170515	ENSRNOG00000021751
ENSG00000170515	ENSRNOG00000004904
ENSG00000133059	ENSRNOG00000021298
ENSG00000277481	ENSRNOG00000052310
ENSG00000221944	
ENSG00000115317	ENSRNOG00000022448
ENSG00000249112	
ENSG00000251456	
ENSG00000242814	
ENSG00000248626	
ENSG00000199398	
ENSG00000113312	ENSRNOG00000003980
ENSG00000197063	ENSRNOG00000036697
ENSG00000182685	ENSRNOG00000009611
ENSG00000264769	
ENSG00000265688	
ENSG00000183010	ENSRNOG00000036682
ENSG00000078328	ENSRNOG00000002827
ENSG00000163001	ENSRNOG00000003901
ENSG00000186007	ENSRNOG00000051244
ENSG00000257553	
ENSG00000229117	
ENSG00000223908	
ENSG00000170234	ENSRNOG00000003936
ENSG00000139641	ENSRNOG00000060753
ENSG00000247699	
ENSG00000110330	ENSRNOG00000010602
ENSG00000145808	ENSRNOG00000019577
ENSG00000225561	
ENSG00000224668	
ENSG00000242529	
ENSG00000260805	
ENSG00000074964	ENSRNOG00000050636
ENSG00000082175	ENSRNOG00000006831
ENSG00000145632	ENSRNOG00000011951
ENSG00000251775	
ENSG00000169764	ENSRNOG00000008079
ENSG00000223847	
ENSG00000277704	
ENSG00000116918	
ENSG00000135482	ENSRNOG00000040281
ENSG00000227141	
ENSG00000258345	
ENSG00000258317	
ENSG00000023171	ENSRNOG00000053577
ENSG00000257809	
ENSG00000204694	ENSRNOG00000000765
ENSG00000285053	ENSRNOG00000029667
ENSG00000196465	ENSRNOG00000028837
ENSG00000196465	ENSRNOG00000003860
ENSG00000080546	ENSRNOG00000000302
ENSG00000271257	
ENSG00000265699	
ENSG00000250127	
ENSG00000250958	
ENSG00000250682	
ENSG00000247402	
ENSG00000286338	
ENSG00000175749	
ENSG00000145723	ENSRNOG00000011962
ENSG00000274020	
ENSG00000092841	ENSRNOG00000054140
ENSG00000231767	ENSRNOG00000029317
ENSG00000185372	ENSRNOG00000064581
ENSG00000287445	
ENSG00000259815	
ENSG00000240963	
ENSG00000251724	
ENSG00000251663	
ENSG00000226570	
ENSG00000198929	ENSRNOG00000042929
ENSG00000079841	ENSRNOG00000011000
ENSG00000113163	ENSRNOG00000015686
ENSG00000284488	
ENSG00000172037	ENSRNOG00000047768
ENSG00000272167	
ENSG00000230628	
ENSG00000162771	ENSRNOG00000029371
ENSG00000227579	
ENSG00000176393	ENSRNOG00000006720
ENSG00000263585	
ENSG00000185105	ENSRNOG00000036681
ENSG00000235296	
ENSG00000185269	ENSRNOG00000036680
ENSG00000270441	
ENSG00000177352	ENSRNOG00000048718
ENSG00000185909	ENSRNOG00000047867
ENSG00000179218	ENSRNOG00000003029
ENSG00000236980	ENSRNOG00000047468
ENSG00000264735	
ENSG00000184009	ENSRNOG00000036701
ENSG00000178035	ENSRNOG00000031965
ENSG00000223962	
ENSG00000231079	
ENSG00000228848	
ENSG00000269720	ENSRNOG00000062469
ENSG00000226340	
ENSG00000130303	ENSRNOG00000059900
ENSG00000286167	
ENSG00000228236	
ENSG00000282836	
ENSG00000144395	ENSRNOG00000013318
ENSG00000139613	ENSRNOG00000031135
ENSG00000282851	
ENSG00000137745	ENSRNOG00000008478
ENSG00000174606	ENSRNOG00000003795
ENSG00000141971	ENSRNOG00000017949
ENSG00000177106	ENSRNOG00000018336
ENSG00000163646	ENSRNOG00000042477
ENSG00000179914	ENSRNOG00000004678
ENSG00000252923	
ENSG00000119041	ENSRNOG00000002091
ENSG00000240303	ENSRNOG00000010940
ENSG00000235750	ENSRNOG00000049537
ENSG00000269481	
ENSG00000254503	
ENSG00000269053	
ENSG00000284376	
ENSG00000188051	ENSRNOG00000018167
ENSG00000269035	ENSRNOG00000018167
ENSG00000269736	
ENSG00000171773	ENSRNOG00000042658
ENSG00000121446	ENSRNOG00000026952
ENSG00000105538	ENSRNOG00000021004
ENSG00000008517	
ENSG00000187944	ENSRNOG00000067303
ENSG00000280176	
ENSG00000156413	
ENSG00000197121	ENSRNOG00000013388
ENSG00000274810	ENSRNOG00000048978
ENSG00000129048	ENSRNOG00000011478
