Gene stable ID	Chimpanzee gene stable ID
ENSG00000007372	ENSPTRG00000003474
ENSG00000206741	ENSPTRG00000031559
ENSG00000270243	
ENSG00000253628	
ENSG00000269855	ENSPTRG00000043967
ENSG00000204758	
ENSG00000235288	
ENSG00000254295	
ENSG00000274620	
ENSG00000037241	ENSPTRG00000043990
ENSG00000277501	
ENSG00000222038	ENSPTRG00000024151
ENSG00000144648	ENSPTRG00000030268
ENSG00000274244	
ENSG00000127616	ENSPTRG00000010488
ENSG00000275410	ENSPTRG00000009059
ENSG00000261740	
ENSG00000204634	ENSPTRG00000030399
ENSG00000183336	ENSPTRG00000007990
ENSG00000180432	ENSPTRG00000014804
ENSG00000090975	ENSPTRG00000005592
ENSG00000260132	
ENSG00000236459	
ENSG00000174109	ENSPTRG00000007592
ENSG00000114853	ENSPTRG00000014798
ENSG00000151418	ENSPTRG00000001816
ENSG00000253785	
ENSG00000284395	ENSPTRG00000052156
ENSG00000279930	
ENSG00000261641	
ENSG00000113732	ENSPTRG00000017538
ENSG00000260051	
ENSG00000197599	ENSPTRG00000023886
ENSG00000285749	ENSPTRG00000041598
ENSG00000143278	ENSPTRG00000001806
ENSG00000173389	ENSPTRG00000014977
ENSG00000163013	ENSPTRG00000012061
ENSG00000224310	
ENSG00000261669	
ENSG00000254328	
ENSG00000224792	
ENSG00000212402	ENSPTRG00000046535
ENSG00000212402	ENSPTRG00000033433
ENSG00000207210	ENSPTRG00000026355
ENSG00000116678	ENSPTRG00000034314
ENSG00000275173	
ENSG00000164463	ENSPTRG00000017540
ENSG00000140750	ENSPTRG00000007900
ENSG00000276715	
ENSG00000184345	ENSPTRG00000014978
ENSG00000277341	ENSPTRG00000039238
ENSG00000273513	ENSPTRG00000034386
ENSG00000241789	ENSPTRG00000039574
ENSG00000235455	
ENSG00000214681	ENSPTRG00000023832
ENSG00000277488	ENSPTRG00000037371
ENSG00000277488	ENSPTRG00000038511
ENSG00000277488	ENSPTRG00000037088
ENSG00000041880	ENSPTRG00000014981
ENSG00000238516	ENSPTRG00000050378
ENSG00000264138	
ENSG00000132591	ENSPTRG00000008938
ENSG00000187627	ENSPTRG00000012330
ENSG00000111432	ENSPTRG00000005632
ENSG00000253439	
ENSG00000253172	
ENSG00000165685	ENSPTRG00000004669
ENSG00000113734	ENSPTRG00000017541
ENSG00000157014	ENSPTRG00000014616
ENSG00000166153	ENSPTRG00000039541
ENSG00000216135	ENSPTRG00000033489
ENSG00000283036	
ENSG00000178917	ENSPTRG00000014818
ENSG00000264066	
ENSG00000284565	ENSPTRG00000027693
ENSG00000283364	
ENSG00000214825	
ENSG00000283819	ENSPTRG00000027736
ENSG00000284085	
ENSG00000154518	ENSPTRG00000047314
ENSG00000277509	
ENSG00000132589	ENSPTRG00000008939
ENSG00000196345	ENSPTRG00000022843
ENSG00000008323	ENSPTRG00000004569
ENSG00000145642	ENSPTRG00000016923
ENSG00000153006	ENSPTRG00000016924
ENSG00000187514	ENSPTRG00000046906
ENSG00000113719	ENSPTRG00000017535
ENSG00000185630	ENSPTRG00000001611
ENSG00000103018	ENSPTRG00000008282
ENSG00000144792	
ENSG00000214820	
ENSG00000186448	ENSPTRG00000043637
ENSG00000158865	ENSPTRG00000007899
ENSG00000136052	ENSPTRG00000005380
ENSG00000264304	
ENSG00000266642	
ENSG00000167536	ENSPTRG00000008940
ENSG00000159352	ENSPTRG00000013893
ENSG00000257579	
ENSG00000222160	ENSPTRG00000036289
ENSG00000153015	ENSPTRG00000016925
ENSG00000233509	
ENSG00000136045	ENSPTRG00000005399
ENSG00000118257	ENSPTRG00000012839
ENSG00000169981	ENSPTRG00000014822
ENSG00000109118	ENSPTRG00000008941
ENSG00000272077	
ENSG00000235805	
ENSG00000185313	ENSPTRG00000014763
ENSG00000240441	
ENSG00000110851	ENSPTRG00000005400
ENSG00000146083	ENSPTRG00000017564
ENSG00000158710	ENSPTRG00000001533
ENSG00000158710	ENSPTRG00000044459
ENSG00000162734	ENSPTRG00000001545
ENSG00000258136	
ENSG00000248484	
ENSG00000131375	ENSPTRG00000014661
ENSG00000251446	
ENSG00000257398	
ENSG00000248859	
ENSG00000074276	ENSPTRG00000017565
ENSG00000257951	
ENSG00000257392	
ENSG00000257426	
ENSG00000066294	ENSPTRG00000049432
ENSG00000169955	ENSPTRG00000008007
ENSG00000258072	
ENSG00000257129	
ENSG00000187855	ENSPTRG00000005401
ENSG00000139364	ENSPTRG00000005625
ENSG00000185716	ENSPTRG00000044404
ENSG00000280125	
ENSG00000286209	
ENSG00000280415	
ENSG00000271184	
ENSG00000260277	
ENSG00000257379	
ENSG00000175267	ENSPTRG00000007874
ENSG00000049239	ENSPTRG00000000113
ENSG00000265845	
ENSG00000197111	ENSPTRG00000005018
ENSG00000265908	
ENSG00000267288	
ENSG00000161513	ENSPTRG00000009620
ENSG00000186564	ENSPTRG00000030617
ENSG00000244038	ENSPTRG00000033766
ENSG00000224660	
ENSG00000158747	ENSPTRG00000043114
ENSG00000131370	ENSPTRG00000014662
ENSG00000049192	ENSPTRG00000016927
ENSG00000183921	ENSPTRG00000007876
ENSG00000287739	
ENSG00000103319	ENSPTRG00000007877
ENSG00000116690	ENSPTRG00000046189
ENSG00000261113	
ENSG00000260631	
ENSG00000260472	
ENSG00000260568	
ENSG00000276867	
ENSG00000261731	
ENSG00000197302	
ENSG00000170469	
ENSG00000201162	ENSPTRG00000048210
ENSG00000226427	
ENSG00000206562	ENSPTRG00000030297
ENSG00000144597	ENSPTRG00000014665
ENSG00000175857	ENSPTRG00000028710
ENSG00000259810	
ENSG00000206926	ENSPTRG00000045697
ENSG00000260722	
ENSG00000249786	
ENSG00000261457	
ENSG00000180663	
ENSG00000161980	ENSPTRG00000007525
ENSG00000246323	
ENSG00000250260	
ENSG00000222924	ENSPTRG00000035792
ENSG00000061492	ENSPTRG00000017278
ENSG00000206561	ENSPTRG00000030295
ENSG00000161981	ENSPTRG00000007526
ENSG00000123992	ENSPTRG00000012954
ENSG00000112981	ENSPTRG00000017279
ENSG00000103152	ENSPTRG00000007528
ENSG00000126091	ENSPTRG00000000644
ENSG00000212460	ENSPTRG00000032816
ENSG00000199880	ENSPTRG00000026192
ENSG00000031003	ENSPTRG00000017277
ENSG00000149932	ENSPTRG00000007976
ENSG00000172782	ENSPTRG00000009621
ENSG00000182040	ENSPTRG00000009622
ENSG00000015413	ENSPTRG00000008482
ENSG00000183034	ENSPTRG00000009623
ENSG00000182938	ENSPTRG00000009624
ENSG00000263573	
ENSG00000288077	
ENSG00000241064	ENSPTRG00000039923
ENSG00000131373	ENSPTRG00000014667
ENSG00000167861	ENSPTRG00000009625
ENSG00000282977	
ENSG00000273658	ENSPTRG00000052733
ENSG00000139625	ENSPTRG00000005019
ENSG00000166669	ENSPTRG00000007755
ENSG00000263586	
ENSG00000109089	ENSPTRG00000009626
ENSG00000164347	ENSPTRG00000016989
ENSG00000270175	
ENSG00000167862	ENSPTRG00000009627
ENSG00000139546	ENSPTRG00000005020
ENSG00000252545	
ENSG00000167863	ENSPTRG00000009628
ENSG00000239607	ENSPTRG00000042146
ENSG00000184166	ENSPTRG00000051800
ENSG00000135905	ENSPTRG00000012987
ENSG00000253506	ENSPTRG00000009492
ENSG00000108506	ENSPTRG00000009496
ENSG00000140853	ENSPTRG00000048099
ENSG00000207336	ENSPTRG00000025800
ENSG00000164346	ENSPTRG00000016990
ENSG00000175773	
ENSG00000289116	
ENSG00000289499	
ENSG00000288788	
ENSG00000205106	
ENSG00000289553	
ENSG00000288833	
ENSG00000199645	ENSPTRG00000042972
ENSG00000226416	
ENSG00000250071	
ENSG00000289231	
ENSG00000271714	
ENSG00000212363	ENSPTRG00000033385
ENSG00000250073	
ENSG00000198780	ENSPTRG00000016991
ENSG00000215841	
ENSG00000255507	
ENSG00000202361	ENSPTRG00000025577
ENSG00000266648	
ENSG00000264672	
ENSG00000289526	
ENSG00000288047	
ENSG00000289230	
ENSG00000289631	
ENSG00000289518	
ENSG00000229719	
ENSG00000267281	
ENSG00000108389	ENSPTRG00000009454
ENSG00000169814	ENSPTRG00000014668
ENSG00000255689	
ENSG00000289339	
ENSG00000289465	
ENSG00000170653	ENSPTRG00000005022
ENSG00000236304	
ENSG00000204241	
ENSG00000055917	ENSPTRG00000011692
ENSG00000254990	
ENSG00000246100	
ENSG00000268223	ENSPTRG00000044189
ENSG00000019582	ENSPTRG00000017417
ENSG00000289093	
ENSG00000289150	
ENSG00000289560	
ENSG00000289232	
ENSG00000255284	
ENSG00000255087	
ENSG00000205279	ENSPTRG00000051055
ENSG00000264354	ENSPTRG00000042038
ENSG00000279465	
ENSG00000270409	
ENSG00000245552	
ENSG00000263740	ENSPTRG00000038843
ENSG00000136492	ENSPTRG00000009493
ENSG00000132356	ENSPTRG00000016821
ENSG00000012171	ENSPTRG00000048140
ENSG00000257550	
ENSG00000285692	
ENSG00000275488	
ENSG00000135390	
ENSG00000182048	
ENSG00000213470	
ENSG00000258206	
ENSG00000223756	
ENSG00000198774	ENSPTRG00000005273
ENSG00000133636	ENSPTRG00000005274
ENSG00000145687	ENSPTRG00000017049
ENSG00000258178	
ENSG00000257897	
ENSG00000258185	
ENSG00000280049	
ENSG00000182050	ENSPTRG00000045901
ENSG00000255007	
ENSG00000285769	
ENSG00000289259	
ENSG00000251364	
ENSG00000185404	ENSPTRG00000013011
ENSG00000289625	
ENSG00000289635	
ENSG00000281655	
ENSG00000288907	
ENSG00000289398	
ENSG00000139132	ENSPTRG00000004816
ENSG00000255521	
ENSG00000254510	
ENSG00000283848	
ENSG00000179564	ENSPTRG00000014953
ENSG00000289223	
ENSG00000184669	
ENSG00000186792	ENSPTRG00000014954
ENSG00000254810	
ENSG00000255042	
ENSG00000180185	ENSPTRG00000046890
ENSG00000180090	ENSPTRG00000048428
ENSG00000180068	
ENSG00000285760	
ENSG00000267129	
ENSG00000155393	ENSPTRG00000008100
ENSG00000180042	ENSPTRG00000051346
ENSG00000180016	ENSPTRG00000050804
ENSG00000247416	
ENSG00000159961	
ENSG00000231698	
ENSG00000127780	ENSPTRG00000050225
ENSG00000280268	
ENSG00000231793	
ENSG00000243477	ENSPTRG00000034051
ENSG00000141255	ENSPTRG00000008567
ENSG00000273045	ENSPTRG00000051140
ENSG00000237653	
ENSG00000232353	
ENSG00000289383	
ENSG00000287917	
ENSG00000287178	
ENSG00000222583	ENSPTRG00000036293
ENSG00000256940	
ENSG00000231383	
ENSG00000163328	ENSPTRG00000012655
ENSG00000230126	
ENSG00000196502	
ENSG00000255320	
ENSG00000226709	
ENSG00000238902	ENSPTRG00000046916
ENSG00000200184	ENSPTRG00000026650
ENSG00000225101	
ENSG00000090520	ENSPTRG00000015713
ENSG00000255197	
ENSG00000251557	
ENSG00000289568	
ENSG00000232258	ENSPTRG00000042208
ENSG00000130600	
ENSG00000154743	ENSPTRG00000014633
ENSG00000103034	ENSPTRG00000008181
ENSG00000288975	
ENSG00000224091	
ENSG00000247095	
ENSG00000158483	
ENSG00000108381	ENSPTRG00000008568
ENSG00000282556	
ENSG00000288679	
ENSG00000288853	
ENSG00000289621	
ENSG00000164050	ENSPTRG00000014884
ENSG00000183242	
ENSG00000170004	ENSPTRG00000008714
ENSG00000136697	ENSPTRG00000012377
ENSG00000246523	
ENSG00000246308	
ENSG00000251562	
ENSG00000197223	
ENSG00000286756	
ENSG00000286992	
ENSG00000254703	
ENSG00000278969	
ENSG00000255921	
ENSG00000177112	
ENSG00000213736	
ENSG00000235505	
ENSG00000118308	ENSPTRG00000004773
ENSG00000189350	ENSPTRG00000011793
ENSG00000246889	
ENSG00000285533	
ENSG00000289486	
ENSG00000289562	
ENSG00000236935	
ENSG00000254453	
ENSG00000288018	
ENSG00000254838	
ENSG00000115414	ENSPTRG00000012892
ENSG00000256422	
ENSG00000254789	
ENSG00000254682	
ENSG00000255328	
ENSG00000255008	
ENSG00000255517	
ENSG00000254427	
ENSG00000288809	
ENSG00000289124	
ENSG00000283341	
ENSG00000288789	
ENSG00000255129	
ENSG00000289074	
ENSG00000289343	
ENSG00000280832	
ENSG00000254860	
ENSG00000213347	ENSPTRG00000051004
ENSG00000173727	
ENSG00000247675	
ENSG00000255135	
ENSG00000255980	
ENSG00000255062	
ENSG00000247271	
ENSG00000205209	ENSPTRG00000046114
ENSG00000289391	
ENSG00000254489	
ENSG00000164051	ENSPTRG00000014885
ENSG00000246067	
ENSG00000172687	
ENSG00000155506	ENSPTRG00000017447
ENSG00000196337	ENSPTRG00000042184
ENSG00000196337	ENSPTRG00000011272
ENSG00000232112	ENSPTRG00000041769
ENSG00000288061	
ENSG00000105143	ENSPTRG00000010609
ENSG00000244380	
ENSG00000213689	ENSPTRG00000033737
ENSG00000255717	
ENSG00000267047	
ENSG00000262089	
ENSG00000108839	ENSPTRG00000008653
ENSG00000114268	ENSPTRG00000014889
ENSG00000139574	ENSPTRG00000005021
ENSG00000242461	
ENSG00000186710	ENSPTRG00000005482
ENSG00000219200	ENSPTRG00000030994
ENSG00000199899	
ENSG00000123064	ENSPTRG00000005483
ENSG00000099331	ENSPTRG00000010658
ENSG00000161939	ENSPTRG00000008655
ENSG00000258315	ENSPTRG00000008655
ENSG00000288766	
ENSG00000286818	
ENSG00000241956	
ENSG00000267532	
ENSG00000284112	ENSPTRG00000027640
ENSG00000284027	ENSPTRG00000027699
ENSG00000161940	ENSPTRG00000008656
ENSG00000276908	ENSPTRG00000045993
ENSG00000201208	ENSPTRG00000033189
ENSG00000139405	ENSPTRG00000005484
ENSG00000253736	
ENSG00000257286	
ENSG00000235172	
ENSG00000166578	ENSPTRG00000005485
ENSG00000174327	ENSPTRG00000008657
ENSG00000289478	
ENSG00000289317	
ENSG00000277566	
ENSG00000288758	
ENSG00000135144	ENSPTRG00000005480
ENSG00000245864	
ENSG00000262067	
ENSG00000289152	
ENSG00000132514	ENSPTRG00000008659
ENSG00000245556	
ENSG00000250992	
ENSG00000249364	
ENSG00000135457	ENSPTRG00000004949
ENSG00000289196	
ENSG00000250072	
ENSG00000268500	ENSPTRG00000011392
ENSG00000249808	
ENSG00000250891	
ENSG00000213876	
ENSG00000141505	ENSPTRG00000008662
ENSG00000289497	
ENSG00000286271	
ENSG00000131848	ENSPTRG00000050956
ENSG00000278799	
ENSG00000145040	
ENSG00000289462	
ENSG00000288764	
ENSG00000289056	
ENSG00000289493	
ENSG00000284251	ENSPTRG00000032033
ENSG00000288892	
ENSG00000257246	
ENSG00000010256	ENSPTRG00000014892
ENSG00000246334	
ENSG00000247934	
ENSG00000255951	
ENSG00000287162	
ENSG00000278733	
ENSG00000286615	
ENSG00000273989	
ENSG00000252237	ENSPTRG00000038563
ENSG00000202187	
ENSG00000244712	
ENSG00000256513	
ENSG00000289601	
ENSG00000283286	
ENSG00000250994	
ENSG00000123106	ENSPTRG00000004795
ENSG00000289075	
ENSG00000289184	
ENSG00000289267	
ENSG00000249335	
ENSG00000153885	
ENSG00000287263	
ENSG00000288957	
ENSG00000288774	
ENSG00000177738	
ENSG00000288936	
ENSG00000289206	
ENSG00000249746	
ENSG00000289535	
ENSG00000249362	
ENSG00000132535	ENSPTRG00000008663
ENSG00000288911	
ENSG00000250358	
ENSG00000183396	ENSPTRG00000014893
ENSG00000249306	
ENSG00000225697	ENSPTRG00000038807
ENSG00000245812	
ENSG00000289088	
ENSG00000249637	
ENSG00000288737	
ENSG00000248664	
ENSG00000168807	ENSPTRG00000008276
ENSG00000288741	
ENSG00000171291	ENSPTRG00000010519
ENSG00000289274	
ENSG00000205329	
ENSG00000248323	
ENSG00000257404	
ENSG00000104972	ENSPTRG00000047045
ENSG00000104972	ENSPTRG00000011466
ENSG00000186442	ENSPTRG00000004991
ENSG00000176953	ENSPTRG00000007945
ENSG00000170477	ENSPTRG00000004992
ENSG00000250303	
ENSG00000286369	
ENSG00000289268	
ENSG00000289399	
ENSG00000289194	
ENSG00000289058	
ENSG00000289468	
ENSG00000278768	
ENSG00000289563	
ENSG00000289029	
ENSG00000289080	
ENSG00000245532	
ENSG00000185640	ENSPTRG00000004993
ENSG00000289336	
ENSG00000289222	
ENSG00000246898	
ENSG00000289067	
ENSG00000262583	
ENSG00000256982	
ENSG00000260658	
ENSG00000288852	
ENSG00000287256	
ENSG00000257389	
ENSG00000269186	
ENSG00000170423	ENSPTRG00000004994
ENSG00000255248	
ENSG00000261008	
ENSG00000241146	
ENSG00000111057	ENSPTRG00000004996
ENSG00000288801	
ENSG00000120784	ENSPTRG00000044888
ENSG00000260086	
ENSG00000288753	
ENSG00000263011	
ENSG00000249740	
ENSG00000260944	
ENSG00000263280	
ENSG00000289551	
ENSG00000262097	
ENSG00000249492	
ENSG00000289181	
ENSG00000183604	
ENSG00000215246	
ENSG00000288799	
ENSG00000289008	
ENSG00000231185	
ENSG00000170421	ENSPTRG00000046526
ENSG00000249743	
ENSG00000270011	ENSPTRG00000010445
ENSG00000260565	
ENSG00000288763	
ENSG00000227908	
ENSG00000249669	
ENSG00000150676	ENSPTRG00000004139
ENSG00000289151	
ENSG00000256340	
ENSG00000284364	ENSPTRG00000044812
ENSG00000008300	ENSPTRG00000014895
ENSG00000255005	
ENSG00000289307	
ENSG00000261644	
ENSG00000137501	ENSPTRG00000004137
ENSG00000160392	ENSPTRG00000010993
ENSG00000260528	
ENSG00000283462	
ENSG00000281327	
ENSG00000261804	
ENSG00000215068	
ENSG00000237296	
ENSG00000288978	
ENSG00000287709	
ENSG00000197706	ENSPTRG00000005050
ENSG00000251443	
ENSG00000197608	ENSPTRG00000023486
ENSG00000069431	ENSPTRG00000004764
ENSG00000284575	ENSPTRG00000045286
ENSG00000288846	
ENSG00000213672	ENSPTRG00000033842
ENSG00000286753	
ENSG00000253965	
ENSG00000198633	ENSPTRG00000011417
ENSG00000249937	
ENSG00000261390	
ENSG00000105576	ENSPTRG00000010535
ENSG00000251365	
ENSG00000250786	
ENSG00000250237	
ENSG00000283003	
ENSG00000188002	
ENSG00000223959	
ENSG00000228350	
ENSG00000271973	
ENSG00000068745	ENSPTRG00000014897
ENSG00000288883	
ENSG00000288740	
ENSG00000197083	
ENSG00000272070	
ENSG00000185986	
ENSG00000260710	
ENSG00000288854	
ENSG00000268804	
ENSG00000178722	
ENSG00000289423	
ENSG00000260219	
ENSG00000284685	
ENSG00000259768	
ENSG00000261713	
ENSG00000262950	
ENSG00000114270	ENSPTRG00000014891
ENSG00000262468	
ENSG00000250579	
ENSG00000289112	
ENSG00000250320	
ENSG00000131797	
ENSG00000249572	
ENSG00000185046	ENSPTRG00000005336
ENSG00000248663	
ENSG00000289390	
ENSG00000275765	
ENSG00000261360	
ENSG00000289170	
ENSG00000281357	
ENSG00000289155	
ENSG00000289458	
ENSG00000250584	
ENSG00000288912	
ENSG00000288967	
ENSG00000286193	
ENSG00000285367	
ENSG00000247199	
ENSG00000260166	
ENSG00000260963	
ENSG00000250222	
ENSG00000248124	
ENSG00000289337	
ENSG00000288930	
ENSG00000233937	
ENSG00000286961	
ENSG00000248309	
ENSG00000167491	ENSPTRG00000044440
ENSG00000167491	ENSPTRG00000010739
ENSG00000289073	
ENSG00000245694	
ENSG00000160336	ENSPTRG00000042866
ENSG00000188283	ENSPTRG00000010906
ENSG00000249116	
ENSG00000280780	
ENSG00000261241	
ENSG00000245937	
ENSG00000204519	ENSPTRG00000011567
ENSG00000269026	ENSPTRG00000047970
ENSG00000179909	ENSPTRG00000051735
ENSG00000260850	
ENSG00000083814	ENSPTRG00000011569
ENSG00000289119	
ENSG00000255198	
ENSG00000152443	ENSPTRG00000047970
ENSG00000289640	
ENSG00000260083	
ENSG00000250616	
ENSG00000289618	
ENSG00000172460	
ENSG00000075975	ENSPTRG00000014634
ENSG00000197782	ENSPTRG00000050602
ENSG00000248275	
ENSG00000229666	
ENSG00000248489	
ENSG00000289415	
ENSG00000288983	
ENSG00000260592	
ENSG00000288935	
ENSG00000289060	
ENSG00000261195	
ENSG00000226306	
ENSG00000172667	ENSPTRG00000015641
ENSG00000260078	
ENSG00000251279	
ENSG00000262136	
ENSG00000287340	
ENSG00000279812	
ENSG00000289004	
ENSG00000245526	
ENSG00000263072	
ENSG00000072778	ENSPTRG00000008664
ENSG00000200616	ENSPTRG00000026925
ENSG00000229102	
ENSG00000121879	ENSPTRG00000015642
ENSG00000283695	
ENSG00000269646	
ENSG00000221874	
ENSG00000213801	
ENSG00000180257	ENSPTRG00000048513
ENSG00000288821	
ENSG00000205361	
ENSG00000260442	
ENSG00000270049	
ENSG00000197937	ENSPTRG00000011418
ENSG00000276075	
ENSG00000260260	
ENSG00000260834	
ENSG00000197497	ENSPTRG00000011409
ENSG00000262587	
ENSG00000260549	
ENSG00000268842	
ENSG00000267809	
ENSG00000270006	
ENSG00000197928	ENSPTRG00000023083
ENSG00000125122	
ENSG00000250337	
ENSG00000269288	
ENSG00000196131	
ENSG00000228567	
ENSG00000241553	ENSPTRG00000039733
ENSG00000269758	
ENSG00000189348	
ENSG00000163098	
ENSG00000261971	
ENSG00000170949	ENSPTRG00000044854
ENSG00000261325	
ENSG00000289171	
ENSG00000260630	
ENSG00000224032	
ENSG00000278970	
ENSG00000163964	ENSPTRG00000015786
ENSG00000204532	ENSPTRG00000043651
ENSG00000289260	
ENSG00000261329	
ENSG00000248455	
ENSG00000018869	ENSPTRG00000011539
ENSG00000289107	
ENSG00000289023	
ENSG00000260664	
ENSG00000289353	
ENSG00000261399	
ENSG00000261840	
ENSG00000214203	
ENSG00000248367	
ENSG00000260448	
ENSG00000279148	
ENSG00000280088	
ENSG00000247572	
ENSG00000289164	
ENSG00000139437	ENSPTRG00000005432
ENSG00000178386	ENSPTRG00000011103
ENSG00000140945	ENSPTRG00000008400
ENSG00000114745	ENSPTRG00000014766
ENSG00000186026	ENSPTRG00000052175
ENSG00000170089	
ENSG00000253021	ENSPTRG00000038164
ENSG00000267680	ENSPTRG00000011105
ENSG00000199053	ENSPTRG00000027615
ENSG00000004975	ENSPTRG00000008665
ENSG00000256294	
ENSG00000277299	
ENSG00000280426	
ENSG00000076513	ENSPTRG00000005434
ENSG00000277387	
ENSG00000280044	
ENSG00000263002	ENSPTRG00000011109
ENSG00000260862	
ENSG00000250981	
ENSG00000286528	
ENSG00000263360	ENSPTRG00000041945
ENSG00000248925	
ENSG00000260832	
ENSG00000289540	
ENSG00000261410	
ENSG00000289639	
ENSG00000289085	
ENSG00000263785	
ENSG00000261103	
ENSG00000288890	
ENSG00000288554	
ENSG00000183666	
ENSG00000230989	ENSPTRG00000008401
ENSG00000287035	
ENSG00000167380	ENSPTRG00000011108
ENSG00000260788	
ENSG00000197763	ENSPTRG00000015338
ENSG00000259914	
ENSG00000288849	
ENSG00000289264	
ENSG00000288965	
ENSG00000289430	
ENSG00000277595	
ENSG00000289054	
ENSG00000286220	
ENSG00000289306	
ENSG00000279360	
ENSG00000122970	ENSPTRG00000005436
ENSG00000247828	
ENSG00000040633	ENSPTRG00000008666
ENSG00000179097	ENSPTRG00000015124
ENSG00000114779	ENSPTRG00000014984
ENSG00000144645	ENSPTRG00000014714
ENSG00000170296	ENSPTRG00000034115
ENSG00000131115	ENSPTRG00000011110
ENSG00000262526	
ENSG00000279641	
ENSG00000175826	ENSPTRG00000008668
ENSG00000250198	
ENSG00000178172	ENSPTRG00000017386
ENSG00000279103	
ENSG00000239732	ENSPTRG00000014992
ENSG00000159915	ENSPTRG00000011111
ENSG00000016864	ENSPTRG00000015010
ENSG00000258100	
ENSG00000249503	
ENSG00000248109	ENSPTRG00000051181
ENSG00000214510	ENSPTRG00000034142
ENSG00000213022	ENSPTRG00000034421
ENSG00000286049	
ENSG00000274647	ENSPTRG00000052255
ENSG00000277738	
ENSG00000258125	
ENSG00000258224	
ENSG00000257893	
ENSG00000196800	ENSPTRG00000022988
ENSG00000257863	
ENSG00000248966	
ENSG00000289605	
ENSG00000129451	ENSPTRG00000011367
ENSG00000248428	
ENSG00000070019	ENSPTRG00000004721
ENSG00000251627	
ENSG00000145777	ENSPTRG00000043950
ENSG00000253613	
ENSG00000162383	ENSPTRG00000000750
ENSG00000268739	
ENSG00000134987	ENSPTRG00000017128
ENSG00000167757	ENSPTRG00000011368
ENSG00000262302	
ENSG00000214772	
ENSG00000261324	
ENSG00000181885	ENSPTRG00000008671
ENSG00000246705	ENSPTRG00000004723
ENSG00000084463	ENSPTRG00000004724
ENSG00000250728	
ENSG00000214784	
ENSG00000163918	ENSPTRG00000015719
ENSG00000202251	ENSPTRG00000033074
ENSG00000181856	ENSPTRG00000008672
ENSG00000182993	ENSPTRG00000004725
ENSG00000179256	ENSPTRG00000043214
ENSG00000186474	ENSPTRG00000011369
ENSG00000286107	
ENSG00000111339	ENSPTRG00000004726
ENSG00000180044	ENSPTRG00000051547
ENSG00000232382	ENSPTRG00000030173
ENSG00000256339	
ENSG00000111341	ENSPTRG00000004727
ENSG00000114026	ENSPTRG00000014593
ENSG00000171163	ENSPTRG00000002226
ENSG00000139055	ENSPTRG00000004728
ENSG00000268906	
ENSG00000268390	
ENSG00000263342	
ENSG00000111348	ENSPTRG00000004729
ENSG00000167759	ENSPTRG00000011370
ENSG00000006047	ENSPTRG00000008673
ENSG00000006047	ENSPTRG00000051288
ENSG00000221882	ENSPTRG00000044723
ENSG00000129646	ENSPTRG00000009677
ENSG00000139053	ENSPTRG00000004730
ENSG00000255727	
ENSG00000175398	ENSPTRG00000050643
ENSG00000135424	ENSPTRG00000005059
ENSG00000129437	
ENSG00000267592	
ENSG00000270885	ENSPTRG00000009022
ENSG00000172456	ENSPTRG00000000798
ENSG00000142544	ENSPTRG00000011371
ENSG00000270765	ENSPTRG00000009023
ENSG00000268581	
ENSG00000129450	ENSPTRG00000011374
ENSG00000271447	ENSPTRG00000009025
ENSG00000144681	ENSPTRG00000014737
ENSG00000267990	
ENSG00000168995	ENSPTRG00000047753
ENSG00000271392	
ENSG00000270806	ENSPTRG00000009024
ENSG00000270829	
ENSG00000270871	
ENSG00000270894	
ENSG00000270379	ENSPTRG00000009028
ENSG00000267895	
ENSG00000269072	
ENSG00000269681	
ENSG00000268336	
ENSG00000268652	
ENSG00000269253	
ENSG00000278617	
ENSG00000198398	ENSPTRG00000022961
ENSG00000268849	
ENSG00000231213	ENSPTRG00000041967
ENSG00000105383	ENSPTRG00000011375
ENSG00000180914	ENSPTRG00000014582
ENSG00000144852	ENSPTRG00000015263
ENSG00000268595	
ENSG00000268318	
ENSG00000269021	
ENSG00000142549	ENSPTRG00000011377
ENSG00000186806	ENSPTRG00000011378
ENSG00000267905	
ENSG00000271268	
ENSG00000270240	
ENSG00000267984	
ENSG00000162946	ENSPTRG00000002112
ENSG00000105379	ENSPTRG00000011379
ENSG00000271503	
ENSG00000113889	ENSPTRG00000015717
ENSG00000269403	
ENSG00000271394	
ENSG00000268520	
ENSG00000270977	
ENSG00000160318	ENSPTRG00000011380
ENSG00000271013	
ENSG00000131095	ENSPTRG00000009289
ENSG00000105374	ENSPTRG00000011381
ENSG00000234325	
ENSG00000235947	
ENSG00000275981	
ENSG00000235831	
ENSG00000105370	ENSPTRG00000011382
ENSG00000010319	ENSPTRG00000014999
ENSG00000262874	ENSPTRG00000047981
ENSG00000268144	
ENSG00000114854	ENSPTRG00000015000
ENSG00000142512	ENSPTRG00000011383
ENSG00000010322	ENSPTRG00000015001
ENSG00000244573	
ENSG00000171681	ENSPTRG00000004719
ENSG00000114841	ENSPTRG00000014996
ENSG00000168792	ENSPTRG00000008950
ENSG00000264031	
ENSG00000167543	ENSPTRG00000008951
ENSG00000121316	ENSPTRG00000004720
ENSG00000260236	
ENSG00000076201	ENSPTRG00000014869
ENSG00000254760	
ENSG00000255649	
ENSG00000255441	
ENSG00000200830	ENSPTRG00000026224
ENSG00000268711	
ENSG00000256008	
