Gene stable ID	Cow gene stable ID
ENSG00000110330	ENSBTAG00000051199
ENSG00000145808	ENSBTAG00000016145
ENSG00000225561	
ENSG00000224668	
ENSG00000242529	
ENSG00000260805	
ENSG00000074964	ENSBTAG00000000684
ENSG00000082175	ENSBTAG00000024648
ENSG00000145632	ENSBTAG00000016771
ENSG00000251775	
ENSG00000169764	ENSBTAG00000000111
ENSG00000223847	
ENSG00000277704	
ENSG00000116918	
ENSG00000135482	ENSBTAG00000009542
ENSG00000227141	
ENSG00000258345	
ENSG00000258317	
ENSG00000023171	ENSBTAG00000001410
ENSG00000257809	
ENSG00000204694	ENSBTAG00000048946
ENSG00000204694	ENSBTAG00000053227
ENSG00000285053	ENSBTAG00000013735
ENSG00000196465	ENSBTAG00000031217
ENSG00000080546	ENSBTAG00000003015
ENSG00000271257	
ENSG00000265699	
ENSG00000250127	
ENSG00000250958	
ENSG00000250682	
ENSG00000247402	
ENSG00000286338	
ENSG00000175749	
ENSG00000145723	ENSBTAG00000021471
ENSG00000145723	ENSBTAG00000038174
ENSG00000274020	
ENSG00000092841	ENSBTAG00000010799
ENSG00000231767	
ENSG00000185372	ENSBTAG00000049103
ENSG00000287445	
ENSG00000259815	
ENSG00000240963	
ENSG00000251724	
ENSG00000251663	
ENSG00000226570	
ENSG00000198929	ENSBTAG00000010158
ENSG00000079841	ENSBTAG00000020238
ENSG00000113163	ENSBTAG00000000081
ENSG00000284488	
ENSG00000172037	ENSBTAG00000022635
ENSG00000272167	
ENSG00000230628	
ENSG00000162771	
ENSG00000227579	
ENSG00000176393	ENSBTAG00000013726
ENSG00000263585	
ENSG00000185105	ENSBTAG00000000044
ENSG00000235296	
ENSG00000185269	ENSBTAG00000053558
ENSG00000270441	
ENSG00000177352	ENSBTAG00000013932
ENSG00000185909	ENSBTAG00000000981
ENSG00000179218	ENSBTAG00000015114
ENSG00000236980	ENSBTAG00000000982
ENSG00000264735	
ENSG00000184009	ENSBTAG00000006189
ENSG00000178035	ENSBTAG00000031837
ENSG00000223962	
ENSG00000231079	
ENSG00000228848	
ENSG00000269720	
ENSG00000226340	
ENSG00000130303	ENSBTAG00000008021
ENSG00000130303	ENSBTAG00000045588
ENSG00000130303	ENSBTAG00000053806
ENSG00000286167	
ENSG00000228236	
ENSG00000282836	
ENSG00000144395	ENSBTAG00000017695
ENSG00000139613	ENSBTAG00000014697
ENSG00000282851	
ENSG00000137745	ENSBTAG00000015059
ENSG00000174606	ENSBTAG00000003702
ENSG00000141971	ENSBTAG00000003914
ENSG00000177106	ENSBTAG00000022147
ENSG00000163646	ENSBTAG00000011267
ENSG00000179914	ENSBTAG00000052308
ENSG00000179914	ENSBTAG00000054271
ENSG00000252923	
ENSG00000119041	ENSBTAG00000007779
ENSG00000240303	ENSBTAG00000031010
ENSG00000235750	ENSBTAG00000017691
ENSG00000269481	
ENSG00000254503	
ENSG00000269053	
ENSG00000284376	
ENSG00000188051	ENSBTAG00000025767
ENSG00000269035	ENSBTAG00000025767
ENSG00000269736	
ENSG00000171773	ENSBTAG00000016773
ENSG00000121446	ENSBTAG00000018220
ENSG00000105538	ENSBTAG00000011619
ENSG00000008517	
ENSG00000187944	
ENSG00000280176	
ENSG00000156413	
ENSG00000197121	ENSBTAG00000020416
ENSG00000274810	ENSBTAG00000005769
ENSG00000129048	ENSBTAG00000019577
ENSG00000267709	
ENSG00000130383	
ENSG00000251614	
ENSG00000252539	
ENSG00000241598	
ENSG00000099866	ENSBTAG00000039355
ENSG00000202071	
ENSG00000149177	ENSBTAG00000024715
ENSG00000203647	
ENSG00000206759	ENSBTAG00000050191
ENSG00000206759	ENSBTAG00000050831
ENSG00000206759	ENSBTAG00000042327
ENSG00000206759	ENSBTAG00000043245
ENSG00000206759	ENSBTAG00000053795
ENSG00000206759	ENSBTAG00000042375
ENSG00000206759	ENSBTAG00000051650
ENSG00000241587	
ENSG00000223783	
ENSG00000235836	
ENSG00000276489	
ENSG00000286004	
ENSG00000224614	
ENSG00000260261	
ENSG00000239122	
ENSG00000231443	
ENSG00000185485	
ENSG00000185624	ENSBTAG00000006045
ENSG00000172270	ENSBTAG00000016648
ENSG00000286168	
ENSG00000231464	
ENSG00000167770	ENSBTAG00000003967
ENSG00000072274	ENSBTAG00000032719
ENSG00000123689	
ENSG00000258199	
ENSG00000226758	
ENSG00000230199	
ENSG00000181852	ENSBTAG00000026754
ENSG00000236905	
ENSG00000233304	
ENSG00000288007	
ENSG00000227887	
ENSG00000225636	
ENSG00000116903	ENSBTAG00000006111
ENSG00000224442	
ENSG00000228255	
ENSG00000281406	
ENSG00000204571	
ENSG00000115594	ENSBTAG00000005273
ENSG00000237845	
ENSG00000226196	
ENSG00000177947	ENSBTAG00000001730
ENSG00000143333	ENSBTAG00000004305
ENSG00000285910	
ENSG00000287354	
ENSG00000122008	ENSBTAG00000004028
ENSG00000254706	ENSBTAG00000050790
ENSG00000185627	ENSBTAG00000002045
ENSG00000233827	
ENSG00000198797	ENSBTAG00000013715
ENSG00000033627	ENSBTAG00000019218
ENSG00000271746	
ENSG00000234233	
ENSG00000151414	ENSBTAG00000016943
ENSG00000139579	ENSBTAG00000002798
ENSG00000228413	
ENSG00000252174	
ENSG00000088726	ENSBTAG00000000161
ENSG00000177614	ENSBTAG00000027205
ENSG00000223794	
ENSG00000235182	
ENSG00000213041	
ENSG00000287157	
ENSG00000105464	ENSBTAG00000023369
ENSG00000233920	
ENSG00000139540	ENSBTAG00000002799
ENSG00000183831	ENSBTAG00000044117
ENSG00000225755	
ENSG00000105523	ENSBTAG00000046291
ENSG00000143858	ENSBTAG00000047648
ENSG00000149090	ENSBTAG00000012630
ENSG00000006638	ENSBTAG00000014944
ENSG00000197472	
ENSG00000226800	
ENSG00000105298	ENSBTAG00000010373
ENSG00000226925	
ENSG00000115598	ENSBTAG00000005704
ENSG00000139645	ENSBTAG00000011762
ENSG00000230184	
ENSG00000234004	
ENSG00000188585	
ENSG00000232436	
ENSG00000231718	
ENSG00000283952	ENSBTAG00000008710
ENSG00000230019	
ENSG00000278694	
ENSG00000136643	ENSBTAG00000001181
ENSG00000248881	
ENSG00000272040	
ENSG00000205716	
ENSG00000189045	
ENSG00000115602	ENSBTAG00000018571
ENSG00000135469	ENSBTAG00000004367
ENSG00000213943	
ENSG00000186111	ENSBTAG00000000710
ENSG00000144712	ENSBTAG00000015273
ENSG00000054938	ENSBTAG00000021306
ENSG00000039139	ENSBTAG00000021972
ENSG00000258260	
ENSG00000062485	ENSBTAG00000004371
ENSG00000062485	ENSBTAG00000054012
ENSG00000236785	
ENSG00000264764	
ENSG00000236525	
ENSG00000234389	
ENSG00000180251	ENSBTAG00000024075
ENSG00000272263	
ENSG00000144713	ENSBTAG00000015283
ENSG00000241962	ENSBTAG00000050222
ENSG00000241962	ENSBTAG00000038949
ENSG00000144182	ENSBTAG00000003965
ENSG00000267304	
ENSG00000268189	
ENSG00000279203	
ENSG00000166800	
ENSG00000207496	ENSBTAG00000042863
ENSG00000250939	
ENSG00000105127	
ENSG00000232537	
ENSG00000273155	
ENSG00000158411	ENSBTAG00000003970
ENSG00000226036	
ENSG00000285521	
ENSG00000110171	ENSBTAG00000003565
ENSG00000287343	
ENSG00000236317	
ENSG00000082701	ENSBTAG00000048057
ENSG00000227962	
ENSG00000176855	
ENSG00000227728	
ENSG00000133069	ENSBTAG00000002361
ENSG00000185414	ENSBTAG00000050222
ENSG00000185414	ENSBTAG00000038949
ENSG00000070808	ENSBTAG00000020087
ENSG00000153303	ENSBTAG00000014062
ENSG00000162877	ENSBTAG00000008734
ENSG00000089351	ENSBTAG00000003820
ENSG00000144214	
ENSG00000211450	
ENSG00000131462	ENSBTAG00000048152
ENSG00000110492	ENSBTAG00000023895
ENSG00000110492	ENSBTAG00000007740
ENSG00000115514	ENSBTAG00000004544
ENSG00000184451	ENSBTAG00000019095
ENSG00000233461	
ENSG00000267042	
ENSG00000108797	ENSBTAG00000019097
ENSG00000261504	
ENSG00000225401	
ENSG00000228190	
ENSG00000135747	
ENSG00000227237	
ENSG00000069248	ENSBTAG00000004965
ENSG00000213938	
ENSG00000232732	
ENSG00000130598	ENSBTAG00000010880
ENSG00000267765	
ENSG00000108799	ENSBTAG00000021918
ENSG00000142186	ENSBTAG00000006740
ENSG00000117791	ENSBTAG00000016277
ENSG00000244062	
ENSG00000285908	
ENSG00000112486	ENSBTAG00000014496
ENSG00000227004	
ENSG00000154917	ENSBTAG00000000905
ENSG00000240302	
ENSG00000178074	ENSBTAG00000009952
ENSG00000087903	ENSBTAG00000017661
ENSG00000289190	
ENSG00000197251	
ENSG00000232812	
ENSG00000162971	ENSBTAG00000019232
ENSG00000287189	
ENSG00000289501	
ENSG00000289375	
ENSG00000231666	
ENSG00000236700	
ENSG00000226986	
ENSG00000242042	
ENSG00000234464	
ENSG00000218358	
ENSG00000253148	ENSBTAG00000037494
ENSG00000231023	
ENSG00000227751	
ENSG00000228687	
ENSG00000288547	
ENSG00000090104	ENSBTAG00000021672
ENSG00000270538	
ENSG00000225399	
ENSG00000144785	ENSBTAG00000004374
ENSG00000188315	ENSBTAG00000011894
ENSG00000221445	
ENSG00000235072	
ENSG00000224220	
ENSG00000146521	
ENSG00000199546	
ENSG00000264633	
ENSG00000201160	
ENSG00000236145	
ENSG00000257740	
ENSG00000114316	ENSBTAG00000011899
ENSG00000115112	ENSBTAG00000007765
ENSG00000257727	ENSBTAG00000004374
ENSG00000223485	
ENSG00000289559	
ENSG00000285280	
ENSG00000288812	
ENSG00000237643	
ENSG00000289178	
ENSG00000289447	
ENSG00000289312	
ENSG00000206344	
ENSG00000074054	ENSBTAG00000019781
ENSG00000232892	
ENSG00000216775	
ENSG00000236950	
ENSG00000229849	
ENSG00000236468	
ENSG00000289304	
ENSG00000227502	
ENSG00000163568	
ENSG00000288904	
ENSG00000232940	
ENSG00000110944	ENSBTAG00000004378
ENSG00000272462	
ENSG00000143322	ENSBTAG00000015026
ENSG00000267589	
ENSG00000267299	
ENSG00000280850	
ENSG00000267415	
ENSG00000284490	
ENSG00000280916	
ENSG00000130382	ENSBTAG00000002277
ENSG00000286885	
ENSG00000170581	ENSBTAG00000004380
ENSG00000228624	
ENSG00000049167	ENSBTAG00000021606
ENSG00000267563	
ENSG00000280394	
ENSG00000167769	ENSBTAG00000008095
ENSG00000006534	
ENSG00000275273	
ENSG00000239671	
ENSG00000273650	
ENSG00000214578	
ENSG00000197291	
ENSG00000269802	
ENSG00000289368	
ENSG00000125656	ENSBTAG00000014712
ENSG00000288751	
ENSG00000289097	
ENSG00000288696	
ENSG00000219891	
ENSG00000131477	ENSBTAG00000019903
ENSG00000289372	
ENSG00000232310	
ENSG00000125652	ENSBTAG00000025540
ENSG00000131475	ENSBTAG00000019906
ENSG00000230960	
ENSG00000226453	
ENSG00000125651	ENSBTAG00000021016
ENSG00000289406	
ENSG00000289081	
ENSG00000288860	
ENSG00000289020	
ENSG00000170903	ENSBTAG00000023989
ENSG00000263015	
ENSG00000263300	
ENSG00000262905	
ENSG00000285219	
ENSG00000262708	
ENSG00000244097	
ENSG00000167695	ENSBTAG00000046273
ENSG00000166313	ENSBTAG00000015655
ENSG00000235908	
ENSG00000243083	
ENSG00000272774	
ENSG00000242618	
ENSG00000222838	
ENSG00000241537	
ENSG00000179409	ENSBTAG00000013393
ENSG00000145014	ENSBTAG00000002394
ENSG00000144010	ENSBTAG00000009197
ENSG00000238162	
ENSG00000223917	
ENSG00000237308	
ENSG00000224719	
ENSG00000226185	
ENSG00000231784	
ENSG00000272913	
ENSG00000229689	
ENSG00000171861	
ENSG00000236431	
ENSG00000273305	
ENSG00000233037	
ENSG00000168992	
ENSG00000232717	
ENSG00000274028	
ENSG00000262434	
ENSG00000230083	
ENSG00000277491	
ENSG00000262133	
ENSG00000144015	ENSBTAG00000009197
ENSG00000092871	ENSBTAG00000013645
ENSG00000269444	
ENSG00000274390	
ENSG00000273758	
ENSG00000214347	
ENSG00000236026	
ENSG00000271003	
ENSG00000270193	
ENSG00000204699	
ENSG00000284159	
ENSG00000275497	
ENSG00000181240	ENSBTAG00000020017
ENSG00000252206	
ENSG00000235959	
ENSG00000175336	ENSBTAG00000004384
ENSG00000236750	
ENSG00000225979	
ENSG00000274823	
ENSG00000213104	
ENSG00000259099	
ENSG00000134538	ENSBTAG00000022329
ENSG00000115524	ENSBTAG00000008915
ENSG00000125648	ENSBTAG00000003491
ENSG00000235558	
ENSG00000250387	
ENSG00000253985	
ENSG00000121351	ENSBTAG00000010530
ENSG00000169040	
ENSG00000203808	
ENSG00000249981	
ENSG00000253536	
ENSG00000247911	
ENSG00000164326	ENSBTAG00000047486
ENSG00000121350	ENSBTAG00000021078
ENSG00000145194	ENSBTAG00000005658
ENSG00000185220	ENSBTAG00000019814
ENSG00000278824	
ENSG00000267618	ENSBTAG00000013645
ENSG00000202092	
ENSG00000213663	
ENSG00000249919	
ENSG00000226003	
ENSG00000230813	
ENSG00000164334	ENSBTAG00000003047
ENSG00000226862	
ENSG00000204623	
ENSG00000131791	ENSBTAG00000014387
ENSG00000273687	
ENSG00000267457	
ENSG00000243423	
ENSG00000253084	
ENSG00000252328	
ENSG00000073598	ENSBTAG00000019092
ENSG00000250895	
ENSG00000234259	
ENSG00000279716	
ENSG00000267939	
ENSG00000256021	
ENSG00000236101	
ENSG00000073536	ENSBTAG00000019094
ENSG00000142449	ENSBTAG00000000595
ENSG00000004700	ENSBTAG00000021083
ENSG00000162769	ENSBTAG00000015974
ENSG00000236013	
ENSG00000133835	ENSBTAG00000006978
ENSG00000202434	
ENSG00000289203	
ENSG00000206836	
ENSG00000288836	
ENSG00000115541	ENSBTAG00000012589
ENSG00000288916	
ENSG00000235652	
ENSG00000224717	
ENSG00000133065	ENSBTAG00000005379
ENSG00000270757	ENSBTAG00000019116
ENSG00000286760	
ENSG00000115540	ENSBTAG00000019116
ENSG00000233452	
ENSG00000111711	ENSBTAG00000000379
ENSG00000019144	ENSBTAG00000016197
ENSG00000278684	
ENSG00000261060	
ENSG00000236775	
ENSG00000042781	ENSBTAG00000006188
ENSG00000090097	ENSBTAG00000018622
ENSG00000141161	ENSBTAG00000002898
ENSG00000134548	ENSBTAG00000053951
ENSG00000139131	ENSBTAG00000011399
ENSG00000286950	
ENSG00000274976	
ENSG00000244743	
ENSG00000257653	
ENSG00000264201	
ENSG00000234147	
ENSG00000257660	
ENSG00000271547	
ENSG00000207467	
ENSG00000167535	ENSBTAG00000021808
ENSG00000288970	
ENSG00000231699	
ENSG00000287858	
ENSG00000230533	
ENSG00000154479	ENSBTAG00000001090
ENSG00000289623	
ENSG00000289313	
ENSG00000203799	
ENSG00000226072	
ENSG00000144362	ENSBTAG00000001092
ENSG00000213160	ENSBTAG00000001093
ENSG00000261284	
ENSG00000259874	
ENSG00000267782	
ENSG00000185947	
ENSG00000266981	
ENSG00000267744	
ENSG00000166750	
ENSG00000234754	
ENSG00000206961	
ENSG00000231550	
ENSG00000214369	
ENSG00000288805	
ENSG00000124549	
ENSG00000259950	
ENSG00000138385	ENSBTAG00000008716
ENSG00000261289	
ENSG00000233084	
ENSG00000185379	ENSBTAG00000019082
ENSG00000197476	
ENSG00000227815	
ENSG00000287046	
ENSG00000260218	
ENSG00000223774	
ENSG00000260628	
ENSG00000228863	
ENSG00000203711	
ENSG00000261727	
ENSG00000261704	
ENSG00000228646	
ENSG00000229112	
ENSG00000223931	
ENSG00000233332	
ENSG00000260048	
ENSG00000228918	
ENSG00000270472	
ENSG00000230267	
ENSG00000289198	
ENSG00000138382	ENSBTAG00000026008
ENSG00000234261	
ENSG00000231984	
ENSG00000286213	
ENSG00000226876	
ENSG00000277462	
ENSG00000174243	ENSBTAG00000021810
ENSG00000271860	
ENSG00000225591	
ENSG00000085741	ENSBTAG00000010820
ENSG00000260584	
ENSG00000035687	ENSBTAG00000013885
ENSG00000286473	
ENSG00000279997	
ENSG00000260847	
ENSG00000260649	
ENSG00000260540	
ENSG00000114346	ENSBTAG00000023814
ENSG00000260344	
ENSG00000260575	
ENSG00000205456	
ENSG00000165457	ENSBTAG00000027684
ENSG00000213080	
ENSG00000180287	ENSBTAG00000033056
ENSG00000260402	
ENSG00000196993	
ENSG00000262668	
ENSG00000172602	ENSBTAG00000018773
ENSG00000103355	ENSBTAG00000034368
ENSG00000174233	ENSBTAG00000005464
ENSG00000227176	
ENSG00000226693	
ENSG00000234678	
ENSG00000252807	ENSBTAG00000045479
ENSG00000231272	
ENSG00000223828	
ENSG00000163431	ENSBTAG00000021576
ENSG00000109991	ENSBTAG00000000376
ENSG00000289117	
ENSG00000177200	ENSBTAG00000002287
ENSG00000236548	
ENSG00000144381	
ENSG00000051825	ENSBTAG00000008470
ENSG00000230124	ENSBTAG00000046502
ENSG00000231028	
ENSG00000165458	ENSBTAG00000019167
ENSG00000011243	ENSBTAG00000010439
ENSG00000226723	
ENSG00000272672	
ENSG00000288959	
ENSG00000143473	ENSBTAG00000008710
ENSG00000229931	
ENSG00000287252	
ENSG00000234753	
ENSG00000237686	
ENSG00000287100	
ENSG00000120071	ENSBTAG00000012564
ENSG00000269985	
ENSG00000231074	
ENSG00000026508	ENSBTAG00000011578
ENSG00000111328	ENSBTAG00000020504
ENSG00000269980	
ENSG00000199845	
ENSG00000139697	ENSBTAG00000020505
ENSG00000154153	ENSBTAG00000016444
ENSG00000114127	ENSBTAG00000011524
ENSG00000228982	
ENSG00000273175	
ENSG00000235096	
ENSG00000237250	
ENSG00000207189	
ENSG00000284425	
ENSG00000130921	ENSBTAG00000020503
ENSG00000007341	ENSBTAG00000014294
ENSG00000135702	ENSBTAG00000040000
ENSG00000150990	ENSBTAG00000020414
ENSG00000083312	ENSBTAG00000007979
ENSG00000144357	ENSBTAG00000020296
ENSG00000178188	ENSBTAG00000019219
ENSG00000289376	
ENSG00000225793	
ENSG00000204110	
ENSG00000104957	ENSBTAG00000002516
ENSG00000285212	
ENSG00000289637	
ENSG00000168405	
ENSG00000234732	
ENSG00000231445	
ENSG00000224674	
ENSG00000233397	
ENSG00000184992	ENSBTAG00000001543
ENSG00000115263	ENSBTAG00000000730
ENSG00000280634	
ENSG00000037757	ENSBTAG00000002524
ENSG00000256093	
ENSG00000081760	ENSBTAG00000005678
ENSG00000236841	
ENSG00000141252	ENSBTAG00000018126
ENSG00000287811	
ENSG00000229337	
ENSG00000174938	ENSBTAG00000007955
ENSG00000251746	
ENSG00000235357	
ENSG00000226273	
ENSG00000201102	
ENSG00000213069	
ENSG00000284252	
ENSG00000235899	
ENSG00000267633	
ENSG00000205444	
ENSG00000116044	ENSBTAG00000019255
ENSG00000104979	ENSBTAG00000002525
ENSG00000104979	ENSBTAG00000027716
ENSG00000230438	
ENSG00000132024	ENSBTAG00000006068
ENSG00000226004	
ENSG00000226281	
ENSG00000281706	
ENSG00000288879	
ENSG00000271913	
ENSG00000075711	ENSBTAG00000020378
ENSG00000228793	
ENSG00000225808	
ENSG00000265396	
ENSG00000222043	
ENSG00000213963	
ENSG00000279233	
ENSG00000256814	
ENSG00000287240	
ENSG00000280117	
ENSG00000271825	
ENSG00000279462	
ENSG00000271996	
ENSG00000278418	
ENSG00000280374	
ENSG00000273079	ENSBTAG00000000219
ENSG00000237178	
ENSG00000238295	
ENSG00000196659	ENSBTAG00000027696
ENSG00000196659	ENSBTAG00000027694
ENSG00000237655	
ENSG00000197557	ENSBTAG00000027696
ENSG00000197557	ENSBTAG00000027694
ENSG00000289256	
ENSG00000228506	
ENSG00000197635	ENSBTAG00000048246
ENSG00000164385	
ENSG00000131142	ENSBTAG00000005581
ENSG00000281692	
ENSG00000286747	
ENSG00000236069	
ENSG00000236244	
ENSG00000272865	
ENSG00000235142	
ENSG00000270575	
ENSG00000117222	ENSBTAG00000015946
ENSG00000130377	ENSBTAG00000049278
ENSG00000130377	ENSBTAG00000009105
ENSG00000139233	ENSBTAG00000002004
ENSG00000139233	ENSBTAG00000049011
ENSG00000259803	ENSBTAG00000011533
ENSG00000228144	ENSBTAG00000026993
ENSG00000239335	
ENSG00000090376	ENSBTAG00000007636
ENSG00000255524	
ENSG00000213523	ENSBTAG00000001449
ENSG00000181693	ENSBTAG00000001291
ENSG00000134571	ENSBTAG00000021707
ENSG00000143324	ENSBTAG00000009169
ENSG00000243753	
ENSG00000172530	ENSBTAG00000023745
ENSG00000229087	
ENSG00000234022	
ENSG00000225422	
ENSG00000043143	ENSBTAG00000021687
ENSG00000224194	
ENSG00000284011	
ENSG00000256072	
ENSG00000231031	
ENSG00000256777	
ENSG00000222744	ENSBTAG00000042596
ENSG00000231494	
ENSG00000127311	ENSBTAG00000020806
ENSG00000228884	
ENSG00000286399	
ENSG00000177673	
ENSG00000239202	ENSBTAG00000047140
ENSG00000079785	ENSBTAG00000009906
ENSG00000250903	
ENSG00000235363	
ENSG00000179452	
ENSG00000229871	
ENSG00000225222	
ENSG00000226814	
ENSG00000155974	ENSBTAG00000033726
ENSG00000118193	ENSBTAG00000021874
ENSG00000120314	ENSBTAG00000015042
ENSG00000137474	ENSBTAG00000003955
ENSG00000234116	
ENSG00000231940	
ENSG00000198842	ENSBTAG00000008652
ENSG00000283288	ENSBTAG00000030517
ENSG00000158497	
ENSG00000230561	ENSBTAG00000052380
ENSG00000286619	
ENSG00000164509	ENSBTAG00000004351
ENSG00000269653	
ENSG00000268499	
ENSG00000275132	
ENSG00000167642	ENSBTAG00000000182
ENSG00000198756	ENSBTAG00000035836
ENSG00000286819	
ENSG00000289286	
ENSG00000289456	
ENSG00000272288	
ENSG00000231769	
ENSG00000288977	
ENSG00000289262	
ENSG00000286340	
ENSG00000225914	
ENSG00000259823	ENSBTAG00000030711
ENSG00000288747	
ENSG00000198221	
ENSG00000271558	
ENSG00000227554	
ENSG00000178596	
ENSG00000167641	ENSBTAG00000023472
ENSG00000135749	ENSBTAG00000000535
ENSG00000287891	
ENSG00000233797	
ENSG00000215022	
ENSG00000267748	
ENSG00000289359	
ENSG00000185164	ENSBTAG00000017759
ENSG00000289090	
ENSG00000288851	
ENSG00000236345	
ENSG00000286037	
ENSG00000288887	
ENSG00000200209	
ENSG00000231754	
ENSG00000167645	ENSBTAG00000027711
ENSG00000288813	
ENSG00000287497	
ENSG00000289257	
ENSG00000287804	
ENSG00000287594	
ENSG00000225173	
ENSG00000286313	
ENSG00000272273	
ENSG00000224557	
ENSG00000280707	
ENSG00000231889	
ENSG00000231690	
ENSG00000227704	
ENSG00000289100	
ENSG00000289047	
ENSG00000287825	
ENSG00000269293	
ENSG00000174339	ENSBTAG00000038629
ENSG00000173250	ENSBTAG00000003260
ENSG00000270362	
ENSG00000113649	ENSBTAG00000003259
ENSG00000237742	
ENSG00000288840	
ENSG00000227627	
ENSG00000256285	
ENSG00000214894	
ENSG00000256420	
ENSG00000289467	
ENSG00000257083	
ENSG00000288910	
ENSG00000230910	
ENSG00000143786	ENSBTAG00000053199
ENSG00000279310	
ENSG00000255976	
ENSG00000261189	
ENSG00000110911	ENSBTAG00000002355
ENSG00000110911	ENSBTAG00000032914
ENSG00000110911	ENSBTAG00000032902
ENSG00000289433	
ENSG00000288845	
ENSG00000272168	
ENSG00000182208	ENSBTAG00000011249
ENSG00000180867	
ENSG00000224584	
ENSG00000054282	ENSBTAG00000017775
ENSG00000110169	ENSBTAG00000003564
ENSG00000180209	ENSBTAG00000021218
ENSG00000143126	ENSBTAG00000018804
ENSG00000149428	ENSBTAG00000010322
ENSG00000180917	ENSBTAG00000047367
ENSG00000167644	
ENSG00000261260	
ENSG00000279446	
ENSG00000288095	
ENSG00000172137	ENSBTAG00000001075
ENSG00000204956	
ENSG00000081853	
ENSG00000174951	ENSBTAG00000023374
ENSG00000236539	
ENSG00000261798	
ENSG00000104907	ENSBTAG00000019325
ENSG00000183780	ENSBTAG00000020361
ENSG00000254245	ENSBTAG00000040473
ENSG00000229663	
ENSG00000254221	
ENSG00000287601	
ENSG00000229463	
ENSG00000280026	
ENSG00000162702	ENSBTAG00000047428
ENSG00000262576	
ENSG00000251508	
ENSG00000238272	
ENSG00000228530	
ENSG00000235060	
ENSG00000253910	
ENSG00000143194	ENSBTAG00000016550
ENSG00000253485	ENSBTAG00000045683
ENSG00000261348	
ENSG00000262209	
ENSG00000167377	ENSBTAG00000050281
ENSG00000253731	
ENSG00000253537	
ENSG00000289216	
ENSG00000288829	
ENSG00000289609	
ENSG00000289045	
ENSG00000289276	
ENSG00000235535	
ENSG00000253953	
ENSG00000253767	
ENSG00000289611	
ENSG00000115053	ENSBTAG00000016174
ENSG00000115053	ENSBTAG00000026909
ENSG00000115053	ENSBTAG00000051320
ENSG00000115053	ENSBTAG00000050728
ENSG00000261934	
ENSG00000222375	
ENSG00000253846	
ENSG00000185905	ENSBTAG00000047448
ENSG00000254122	ENSBTAG00000054576
ENSG00000260719	
ENSG00000174992	
ENSG00000275857	
ENSG00000105270	ENSBTAG00000019674
ENSG00000259952	
ENSG00000253873	ENSBTAG00000055200
ENSG00000238045	
ENSG00000280607	
ENSG00000167371	ENSBTAG00000046752
ENSG00000248449	
ENSG00000279855	
ENSG00000253159	ENSBTAG00000055200
ENSG00000229531	
ENSG00000271329	
ENSG00000276545	
ENSG00000273557	
ENSG00000240184	ENSBTAG00000017349
ENSG00000054267	ENSBTAG00000000222
ENSG00000161277	ENSBTAG00000014995
ENSG00000139547	ENSBTAG00000049081
ENSG00000139547	ENSBTAG00000001392
ENSG00000139547	ENSBTAG00000050051
ENSG00000280893	ENSBTAG00000046752
ENSG00000280789	ENSBTAG00000010904
ENSG00000135392	ENSBTAG00000020664
ENSG00000281348	
ENSG00000280023	
ENSG00000105258	ENSBTAG00000015002
ENSG00000013364	ENSBTAG00000007952
ENSG00000075089	ENSBTAG00000013842
ENSG00000075089	ENSBTAG00000052588
ENSG00000105254	ENSBTAG00000015004
ENSG00000242020	
ENSG00000236501	
ENSG00000242419	ENSBTAG00000054197
ENSG00000170144	ENSBTAG00000021580
ENSG00000135372	ENSBTAG00000016747
ENSG00000240764	
ENSG00000246422	
ENSG00000240974	
ENSG00000079616	ENSBTAG00000013669
ENSG00000228737	
ENSG00000171720	ENSBTAG00000017360
ENSG00000279504	
ENSG00000126247	ENSBTAG00000014872
ENSG00000130779	ENSBTAG00000016779
ENSG00000164620	ENSBTAG00000017371
ENSG00000214087	ENSBTAG00000053129
ENSG00000261831	
ENSG00000287921	
ENSG00000177800	
ENSG00000225620	
ENSG00000232166	
ENSG00000175137	ENSBTAG00000002645
ENSG00000149972	ENSBTAG00000020466
ENSG00000134245	ENSBTAG00000014291
ENSG00000276547	
ENSG00000221990	
ENSG00000141576	ENSBTAG00000016240
ENSG00000063438	ENSBTAG00000026527
ENSG00000234041	
ENSG00000227373	
ENSG00000231905	
ENSG00000138834	ENSBTAG00000002211
ENSG00000235674	
ENSG00000228175	
ENSG00000236278	
ENSG00000270760	
ENSG00000269825	
ENSG00000069275	ENSBTAG00000008001
ENSG00000145730	ENSBTAG00000012387
ENSG00000204604	
ENSG00000264279	
ENSG00000231278	
ENSG00000213048	
ENSG00000172428	ENSBTAG00000010910
ENSG00000267852	
ENSG00000267376	
ENSG00000228218	
ENSG00000143674	ENSBTAG00000021183
ENSG00000185262	ENSBTAG00000013792
ENSG00000178602	ENSBTAG00000020592
ENSG00000075702	
ENSG00000132510	ENSBTAG00000048062
ENSG00000286325	
ENSG00000286183	
ENSG00000227479	
ENSG00000276366	ENSBTAG00000038873
ENSG00000166833	ENSBTAG00000018431
ENSG00000237317	
ENSG00000187889	ENSBTAG00000009314
ENSG00000130414	ENSBTAG00000003279
ENSG00000134375	ENSBTAG00000047059
ENSG00000172262	ENSBTAG00000015504
ENSG00000282317	
ENSG00000097046	ENSBTAG00000016307
ENSG00000274712	
ENSG00000186860	
