Gene stable ID	Dog gene stable ID
ENSG00000256569	
ENSG00000284143	
ENSG00000122971	ENSCAFG00845030081
ENSG00000204577	ENSCAFG00845002306
ENSG00000204577	ENSCAFG00845002278
ENSG00000204577	ENSCAFG00845002346
ENSG00000204577	ENSCAFG00845002074
ENSG00000276925	
ENSG00000163832	ENSCAFG00845008773
ENSG00000157837	ENSCAFG00845030094
ENSG00000231536	
ENSG00000216867	
ENSG00000213137	
ENSG00000271161	
ENSG00000286493	
ENSG00000244732	
ENSG00000169679	ENSCAFG00845008495
ENSG00000157782	ENSCAFG00845029974
ENSG00000114646	ENSCAFG00845008635
ENSG00000214773	
ENSG00000235695	
ENSG00000239716	
ENSG00000241723	
ENSG00000277143	
ENSG00000243314	
ENSG00000243150	
ENSG00000240197	
ENSG00000276758	
ENSG00000251431	
ENSG00000234436	
ENSG00000187116	ENSCAFG00845002306
ENSG00000187116	ENSCAFG00845002278
ENSG00000187116	ENSCAFG00845002346
ENSG00000187116	ENSCAFG00845002074
ENSG00000178053	ENSCAFG00845024615
ENSG00000288710	ENSCAFG00845021787
ENSG00000275210	
ENSG00000167548	ENSCAFG00845021787
ENSG00000249654	
ENSG00000250507	
ENSG00000239961	ENSCAFG00845002306
ENSG00000239961	ENSCAFG00845002278
ENSG00000239961	ENSCAFG00845002346
ENSG00000239961	ENSCAFG00845002074
ENSG00000198720	ENSCAFG00845011563
ENSG00000167613	ENSCAFG00845002261
ENSG00000264647	
ENSG00000264007	
ENSG00000263370	
ENSG00000222858	
ENSG00000265625	
ENSG00000240531	
ENSG00000173065	ENSCAFG00845009029
ENSG00000179761	ENSCAFG00845009717
ENSG00000237955	
ENSG00000167614	ENSCAFG00845002213
ENSG00000243025	
ENSG00000243165	
ENSG00000174891	ENSCAFG00845024332
ENSG00000263613	
ENSG00000238007	
ENSG00000235881	
ENSG00000263781	
ENSG00000221995	
ENSG00000153093	ENSCAFG00845008871
ENSG00000263709	
ENSG00000133703	ENSCAFG00845026771
ENSG00000108387	ENSCAFG00845021758
ENSG00000089009	ENSCAFG00845008468
ENSG00000236330	
ENSG00000204581	
ENSG00000227407	
ENSG00000268496	
ENSG00000269873	
ENSG00000267838	
ENSG00000235681	
ENSG00000167615	ENSCAFG00845002168
ENSG00000153094	ENSCAFG00845009241
ENSG00000113971	ENSCAFG00845029572
ENSG00000275183	
ENSG00000167617	ENSCAFG00845002147
ENSG00000268866	
ENSG00000268201	
ENSG00000132153	ENSCAFG00845008323
ENSG00000278129	ENSCAFG00845000741
ENSG00000230499	
ENSG00000227992	
ENSG00000271590	
ENSG00000288658	
ENSG00000118965	ENSCAFG00845017734
ENSG00000198131	
ENSG00000179295	ENSCAFG00845021271
ENSG00000174456	ENSCAFG00845020684
ENSG00000174456	ENSCAFG00845018256
ENSG00000254451	
ENSG00000258112	
ENSG00000180881	ENSCAFG00845025159
ENSG00000196660	ENSCAFG00845028420
ENSG00000274420	
ENSG00000221585	
ENSG00000199591	ENSCAFG00845014603
ENSG00000224895	
ENSG00000270285	
ENSG00000267599	
ENSG00000265078	
ENSG00000267407	
ENSG00000236768	
ENSG00000261400	
ENSG00000164045	ENSCAFG00845007301
ENSG00000158786	ENSCAFG00845003010
ENSG00000267465	
ENSG00000135899	ENSCAFG00845020232
ENSG00000168389	ENSCAFG00845011113
ENSG00000267815	
ENSG00000131398	ENSCAFG00845018511
ENSG00000131737	
ENSG00000131408	ENSCAFG00845018363
ENSG00000182534	
ENSG00000235627	
ENSG00000253056	
ENSG00000231884	
ENSG00000265483	
ENSG00000164047	ENSCAFG00845007235
ENSG00000164048	
ENSG00000115155	ENSCAFG00845028326
ENSG00000175866	ENSCAFG00845011762
ENSG00000229759	
ENSG00000199476	
ENSG00000172113	ENSCAFG00845007158
ENSG00000160087	ENSCAFG00845023228
ENSG00000125084	ENSCAFG00845022557
ENSG00000139718	ENSCAFG00845023777
ENSG00000183955	
ENSG00000173588	ENSCAFG00845022275
ENSG00000228638	
ENSG00000252466	
ENSG00000164049	ENSCAFG00845006725
ENSG00000118733	ENSCAFG00845011953
ENSG00000131400	ENSCAFG00845017555
ENSG00000277483	
ENSG00000164053	ENSCAFG00845006308
ENSG00000157870	ENSCAFG00845018552
ENSG00000170439	ENSCAFG00845005239
ENSG00000269392	
ENSG00000142539	ENSCAFG00845017110
ENSG00000135108	ENSCAFG00845026625
ENSG00000269404	ENSCAFG00845017110
ENSG00000086967	ENSCAFG00845016972
ENSG00000179085	
ENSG00000173080	
ENSG00000183347	ENSCAFG00845017796
ENSG00000276470	
ENSG00000278852	
ENSG00000275915	
ENSG00000120937	
ENSG00000224904	
ENSG00000285646	
ENSG00000173157	ENSCAFG00845029722
ENSG00000199347	
ENSG00000201801	ENSCAFG00845003183
ENSG00000116685	ENSCAFG00845001915
ENSG00000114302	ENSCAFG00845029914
ENSG00000228329	
ENSG00000142530	ENSCAFG00845016813
ENSG00000237576	
ENSG00000083444	ENSCAFG00845001815
ENSG00000163217	ENSCAFG00845023837
ENSG00000283586	
ENSG00000183607	ENSCAFG00845023893
ENSG00000161671	ENSCAFG00845016751
ENSG00000169605	ENSCAFG00845024000
ENSG00000280053	
ENSG00000114554	ENSCAFG00845013076
ENSG00000286347	
ENSG00000266649	
ENSG00000251850	
ENSG00000199460	ENSCAFG00845021468
ENSG00000271597	
ENSG00000169604	ENSCAFG00845024244
ENSG00000167553	
ENSG00000268854	
ENSG00000268518	
ENSG00000267106	
ENSG00000242390	
ENSG00000153822	ENSCAFG00845005421
ENSG00000252745	
ENSG00000089250	ENSCAFG00845026722
ENSG00000120756	ENSCAFG00845028912
ENSG00000152467	ENSCAFG00845000863
ENSG00000268660	
ENSG00000270837	
ENSG00000181408	
ENSG00000287384	
ENSG00000278599	
ENSG00000270914	
ENSG00000176293	ENSCAFG00845000856
ENSG00000116691	
ENSG00000172150	ENSCAFG00845015236
ENSG00000170425	
ENSG00000183024	
ENSG00000278299	
ENSG00000243642	
ENSG00000121413	ENSCAFG00845000849
ENSG00000196689	ENSCAFG00845015972
ENSG00000202461	
ENSG00000276869	
ENSG00000243539	
ENSG00000120949	ENSCAFG00845001629
ENSG00000239641	
ENSG00000199319	
ENSG00000144935	ENSCAFG00845028972
ENSG00000181894	ENSCAFG00845000821
ENSG00000268293	
ENSG00000150991	
ENSG00000286632	
ENSG00000269236	
ENSG00000201135	
ENSG00000227875	
ENSG00000177191	ENSCAFG00845002318
ENSG00000285604	
ENSG00000283789	
ENSG00000263676	
ENSG00000200591	
ENSG00000251787	
ENSG00000163710	ENSCAFG00845029069
ENSG00000130255	ENSCAFG00845012967
ENSG00000162521	ENSCAFG00845005671
ENSG00000089094	ENSCAFG00845024547
ENSG00000174917	ENSCAFG00845013062
ENSG00000240950	
ENSG00000188582	ENSCAFG00845029107
ENSG00000241592	
ENSG00000182568	ENSCAFG00845021681
ENSG00000167733	ENSCAFG00845013008
ENSG00000204787	
ENSG00000172016	ENSCAFG00845015870
ENSG00000172016	ENSCAFG00845015791
ENSG00000224879	
ENSG00000286227	
ENSG00000229385	
ENSG00000277171	
ENSG00000230237	
ENSG00000252031	ENSCAFG00845015723
ENSG00000266436	
ENSG00000276917	
ENSG00000224731	
ENSG00000223427	
ENSG00000162951	ENSCAFG00845015691
ENSG00000272477	
ENSG00000236570	
ENSG00000251761	
ENSG00000237031	
ENSG00000081307	ENSCAFG00845029497
ENSG00000066032	ENSCAFG00845015338
ENSG00000162520	ENSCAFG00845005632
ENSG00000224409	
ENSG00000162522	ENSCAFG00845005475
ENSG00000228956	
ENSG00000198001	ENSCAFG00845029210
ENSG00000116497	ENSCAFG00845005363
ENSG00000170703	ENSCAFG00845010017
ENSG00000160097	ENSCAFG00845005330
ENSG00000115267	ENSCAFG00845030313
ENSG00000121905	ENSCAFG00845005304
ENSG00000132388	ENSCAFG00845001574
ENSG00000115271	ENSCAFG00845030431
ENSG00000121900	ENSCAFG00845005275
ENSG00000163702	ENSCAFG00845008567
ENSG00000170298	ENSCAFG00845014596
ENSG00000287691	
ENSG00000278966	
ENSG00000274808	
ENSG00000143222	ENSCAFG00845029723
ENSG00000224985	
ENSG00000212312	
ENSG00000143258	ENSCAFG00845029668
ENSG00000055332	ENSCAFG00845018782
ENSG00000170049	ENSCAFG00845026710
ENSG00000196365	ENSCAFG00845012796
ENSG00000139436	ENSCAFG00845020975
ENSG00000183011	ENSCAFG00845026009
ENSG00000143224	ENSCAFG00845029591
ENSG00000274611	
ENSG00000241462	
ENSG00000275680	
ENSG00000263938	
ENSG00000108395	ENSCAFG00845023444
ENSG00000174898	
ENSG00000158850	ENSCAFG00845029537
ENSG00000212123	ENSCAFG00845012648
ENSG00000267157	
ENSG00000263558	
ENSG00000266537	
ENSG00000141994	ENSCAFG00845012465
ENSG00000153982	ENSCAFG00845024811
ENSG00000232535	ENSCAFG00845015892
ENSG00000232535	ENSCAFG00845015778
ENSG00000232535	ENSCAFG00845015797
ENSG00000232535	ENSCAFG00845015818
ENSG00000232535	ENSCAFG00845015854
ENSG00000163719	ENSCAFG00845009554
ENSG00000158859	ENSCAFG00845029491
ENSG00000077232	ENSCAFG00845015761
ENSG00000271063	
ENSG00000158869	ENSCAFG00845029387
ENSG00000175155	ENSCAFG00845024894
ENSG00000171119	ENSCAFG00845012314
ENSG00000158874	ENSCAFG00845029343
ENSG00000171124	
ENSG00000278863	
ENSG00000263857	
ENSG00000266002	
ENSG00000265313	
ENSG00000267740	ENSCAFG00845012269
ENSG00000200889	
ENSG00000161955	ENSCAFG00845023070
ENSG00000174886	ENSCAFG00845012269
ENSG00000232430	
ENSG00000212404	
ENSG00000162998	ENSCAFG00845016004
ENSG00000158882	ENSCAFG00845029108
ENSG00000266941	
ENSG00000267314	
ENSG00000207178	
ENSG00000187650	
ENSG00000267571	
ENSG00000167654	ENSCAFG00845007239
ENSG00000130294	ENSCAFG00845030810
ENSG00000284035	
ENSG00000266627	
ENSG00000167657	ENSCAFG00845007165
ENSG00000143257	ENSCAFG00845029218
ENSG00000265840	
ENSG00000170412	ENSCAFG00845018501
ENSG00000287878	
ENSG00000249225	
ENSG00000251090	
ENSG00000248365	
ENSG00000231192	ENSCAFG00845015892
ENSG00000231192	ENSCAFG00845015778
ENSG00000231192	ENSCAFG00845015797
ENSG00000231192	ENSCAFG00845015818
ENSG00000231192	ENSCAFG00845015854
ENSG00000236032	ENSCAFG00845015892
ENSG00000236032	ENSCAFG00845015778
ENSG00000236032	ENSCAFG00845015797
ENSG00000236032	ENSCAFG00845015818
ENSG00000236032	ENSCAFG00845015854
ENSG00000047617	ENSCAFG00845030210
ENSG00000249321	
ENSG00000249975	
ENSG00000248507	
ENSG00000187900	
ENSG00000230301	ENSCAFG00845015892
ENSG00000230301	ENSCAFG00845015778
ENSG00000230301	ENSCAFG00845015797
ENSG00000230301	ENSCAFG00845015818
ENSG00000230301	ENSCAFG00845015854
ENSG00000283928	
ENSG00000167658	ENSCAFG00845007003
ENSG00000156983	ENSCAFG00845009250
ENSG00000167851	ENSCAFG00845018198
ENSG00000167851	ENSCAFG00845018416
ENSG00000206775	ENSCAFG00845007089
ENSG00000105229	ENSCAFG00845006856
ENSG00000150967	ENSCAFG00845020006
ENSG00000178789	ENSCAFG00845018370
ENSG00000167850	ENSCAFG00845018335
ENSG00000236770	
ENSG00000284690	ENSCAFG00845018232
ENSG00000178951	ENSCAFG00845006749
ENSG00000204345	ENSCAFG00845018198
ENSG00000204345	ENSCAFG00845018416
ENSG00000182352	
ENSG00000268670	
ENSG00000262228	
ENSG00000262003	
ENSG00000126934	ENSCAFG00845006651
ENSG00000169733	ENSCAFG00845008009
ENSG00000278007	
ENSG00000060566	ENSCAFG00845006598
ENSG00000011376	ENSCAFG00845012761
ENSG00000169718	ENSCAFG00845007773
ENSG00000077463	ENSCAFG00845006500
ENSG00000135124	ENSCAFG00845026933
ENSG00000232455	
ENSG00000144791	ENSCAFG00845012587
ENSG00000169710	ENSCAFG00845007524
ENSG00000173585	ENSCAFG00845012292
ENSG00000229515	
ENSG00000163823	ENSCAFG00845012190
ENSG00000236736	
ENSG00000121807	ENSCAFG00845012144
ENSG00000121797	ENSCAFG00845012110
ENSG00000267736	
ENSG00000283646	
ENSG00000283473	ENSCAFG00845011776
ENSG00000167470	ENSCAFG00845012968
ENSG00000288550	ENSCAFG00845008567
ENSG00000099622	ENSCAFG00845012871
ENSG00000288720	
ENSG00000163818	ENSCAFG00845012342
ENSG00000205809	ENSCAFG00845025667
ENSG00000205809	ENSCAFG00845025735
ENSG00000205809	ENSCAFG00845027591
ENSG00000139631	ENSCAFG00845021812
ENSG00000288717	
ENSG00000173578	ENSCAFG00845012202
ENSG00000288703	
ENSG00000183625	ENSCAFG00845012167
ENSG00000265678	
ENSG00000266654	
ENSG00000280407	
ENSG00000234477	
ENSG00000288724	
ENSG00000196859	ENSCAFG00845013600
ENSG00000012223	ENSCAFG00845011930
ENSG00000212899	ENSCAFG00845013549
ENSG00000212899	ENSCAFG00845013535
ENSG00000212900	ENSCAFG00845013549
ENSG00000212900	ENSCAFG00845013535
ENSG00000226776	
ENSG00000212901	ENSCAFG00845013500
ENSG00000221852	
ENSG00000221880	
ENSG00000188581	
ENSG00000212724	ENSCAFG00845013424
ENSG00000212724	ENSCAFG00845013400
ENSG00000213417	ENSCAFG00845013424
ENSG00000213417	ENSCAFG00845013400
ENSG00000237230	
ENSG00000287602	
ENSG00000241241	
ENSG00000212721	
ENSG00000213416	
ENSG00000198090	
ENSG00000198271	ENSCAFG00845030190
ENSG00000198271	ENSCAFG00845021169
ENSG00000198271	ENSCAFG00845030213
ENSG00000171396	
ENSG00000141506	ENSCAFG00845001127
ENSG00000153930	ENSCAFG00845017522
ENSG00000048540	ENSCAFG00845019272
ENSG00000108840	ENSCAFG00845009404
ENSG00000163825	ENSCAFG00845011872
ENSG00000163827	ENSCAFG00845011839
ENSG00000288718	
ENSG00000248485	ENSCAFG00845029070
ENSG00000188931	ENSCAFG00845028843
ENSG00000163703	ENSCAFG00845008462
ENSG00000236484	
ENSG00000283696	
ENSG00000288093	
ENSG00000206921	ENSCAFG00845001351
ENSG00000215840	
ENSG00000277882	
ENSG00000283317	
ENSG00000277762	
ENSG00000227139	
ENSG00000265107	ENSCAFG00845009988
ENSG00000155957	ENSCAFG00845012562
ENSG00000274415	
ENSG00000234190	
ENSG00000223728	
ENSG00000121634	ENSCAFG00845010011
ENSG00000188092	ENSCAFG00845010053
ENSG00000172146	ENSCAFG00845015236
ENSG00000072310	ENSCAFG00845023192
ENSG00000182326	ENSCAFG00845025415
ENSG00000215859	
ENSG00000273059	
ENSG00000274372	
ENSG00000206791	
ENSG00000206585	
ENSG00000229828	
ENSG00000225080	
ENSG00000198658	
ENSG00000238382	ENSCAFG00845016160
ENSG00000225919	
ENSG00000236497	
ENSG00000207190	
ENSG00000200508	
ENSG00000284928	
ENSG00000223949	
ENSG00000116688	ENSCAFG00845001739
ENSG00000172551	
ENSG00000204913	ENSCAFG00845010603
ENSG00000176809	ENSCAFG00845027547
ENSG00000176809	ENSCAFG00845016007
ENSG00000176809	ENSCAFG00845020739
ENSG00000176809	ENSCAFG00845005502
ENSG00000176809	ENSCAFG00845023522
ENSG00000161813	ENSCAFG00845016911
ENSG00000073605	ENSCAFG00845010685
ENSG00000205837	
ENSG00000225964	
ENSG00000134321	ENSCAFG00845022316
ENSG00000271947	
ENSG00000228203	
ENSG00000151692	ENSCAFG00845022407
ENSG00000162929	ENSCAFG00845013376
ENSG00000132170	ENSCAFG00845029007
ENSG00000167549	ENSCAFG00845011653
ENSG00000267493	
ENSG00000228300	ENSCAFG00845012936
ENSG00000099617	ENSCAFG00845012831
ENSG00000105610	ENSCAFG00845015569
ENSG00000008441	ENSCAFG00845030565
ENSG00000274769	
ENSG00000188800	ENSCAFG00845010398
ENSG00000212978	
ENSG00000259943	
ENSG00000084073	ENSCAFG00845010326
ENSG00000271889	
ENSG00000173209	
ENSG00000167525	ENSCAFG00845008523
ENSG00000231296	
ENSG00000049089	ENSCAFG00845010158
ENSG00000028203	ENSCAFG00845023106
ENSG00000204889	ENSCAFG00845013567
ENSG00000141194	ENSCAFG00845017502
ENSG00000221926	ENSCAFG00845004235
ENSG00000273302	
ENSG00000271146	
ENSG00000123609	ENSCAFG00845008371
ENSG00000123610	ENSCAFG00845008460
ENSG00000283569	
ENSG00000264684	
ENSG00000242113	
ENSG00000080345	ENSCAFG00845008561
ENSG00000268455	
ENSG00000227311	
ENSG00000240231	
ENSG00000213172	
ENSG00000284677	
ENSG00000269320	
ENSG00000196172	
ENSG00000187801	ENSCAFG00845009753
ENSG00000233836	
ENSG00000260920	
ENSG00000269662	
ENSG00000267924	
ENSG00000277493	
ENSG00000158887	ENSCAFG00845029003
ENSG00000287399	
ENSG00000269289	
ENSG00000269397	
ENSG00000269421	
ENSG00000267190	
ENSG00000011590	ENSCAFG00845001881
ENSG00000268067	
ENSG00000268407	
ENSG00000255054	ENSCAFG00845013639
ENSG00000198300	ENSCAFG00845000050
ENSG00000228172	
ENSG00000266261	
ENSG00000108452	
ENSG00000187607	ENSCAFG00845004275
ENSG00000117640	ENSCAFG00845013602
ENSG00000163932	ENSCAFG00845028762
ENSG00000272478	
ENSG00000127423	ENSCAFG00845013577
ENSG00000233966	
ENSG00000233002	
ENSG00000267227	
ENSG00000182749	ENSCAFG00845013560
ENSG00000233193	
ENSG00000135480	
ENSG00000207302	
ENSG00000255104	ENSCAFG00845004275
ENSG00000117632	ENSCAFG00845013518
ENSG00000251655	
ENSG00000214946	
ENSG00000135679	ENSCAFG00845016387
ENSG00000229786	
ENSG00000223624	
ENSG00000283938	
ENSG00000199385	
ENSG00000187147	ENSCAFG00845027123
ENSG00000267312	
ENSG00000267554	
ENSG00000267349	
ENSG00000267046	
ENSG00000267369	
ENSG00000237633	
ENSG00000268654	
ENSG00000267074	
ENSG00000255987	
ENSG00000274777	
ENSG00000286030	
ENSG00000279663	
ENSG00000267035	
ENSG00000197872	ENSCAFG00845016166
ENSG00000236320	ENSCAFG00845009886
ENSG00000269699	
ENSG00000267359	
ENSG00000267625	
ENSG00000242660	
ENSG00000207297	ENSCAFG00845009815
ENSG00000108733	ENSCAFG00845009799
ENSG00000184060	ENSCAFG00845013471
ENSG00000235480	
ENSG00000196843	ENSCAFG00845028478
ENSG00000263381	
ENSG00000286531	
ENSG00000126106	ENSCAFG00845026997
ENSG00000272886	ENSCAFG00845028520
ENSG00000276071	
ENSG00000114982	ENSCAFG00845024215
ENSG00000189042	ENSCAFG00845000175
ENSG00000198520	ENSCAFG00845026874
ENSG00000274967	
ENSG00000207109	
ENSG00000212608	
ENSG00000227224	
ENSG00000251987	
ENSG00000271916	
ENSG00000272333	ENSCAFG00845001587
ENSG00000016391	ENSCAFG00845027411
ENSG00000230113	
ENSG00000266274	
ENSG00000265743	
ENSG00000286194	
ENSG00000056736	ENSCAFG00845027332
ENSG00000181481	ENSCAFG00845013351
ENSG00000199377	
ENSG00000271976	
ENSG00000200169	ENSCAFG00845003183
ENSG00000113812	ENSCAFG00845027268
ENSG00000264456	
ENSG00000264743	
ENSG00000142945	ENSCAFG00845026674
ENSG00000266340	
ENSG00000264148	
ENSG00000265798	
ENSG00000264107	
ENSG00000265444	
ENSG00000266371	
ENSG00000154258	ENSCAFG00845029565
ENSG00000157388	ENSCAFG00845027695
ENSG00000154262	ENSCAFG00845005313
ENSG00000267361	
ENSG00000265331	
ENSG00000283385	
ENSG00000278873	
ENSG00000285931	
ENSG00000267203	
ENSG00000252352	ENSCAFG00845021193
ENSG00000252352	ENSCAFG00845022898
ENSG00000252352	ENSCAFG00845029102
ENSG00000154263	
ENSG00000249715	ENSCAFG00845023518
ENSG00000278897	
ENSG00000196646	
ENSG00000142937	ENSCAFG00845026390
ENSG00000004777	ENSCAFG00845001214
ENSG00000264294	ENSCAFG00845026501
ENSG00000200913	ENSCAFG00845026485
ENSG00000202031	ENSCAFG00845026472
ENSG00000207421	
ENSG00000281859	ENSCAFG00845026460
ENSG00000114988	ENSCAFG00845023323
ENSG00000234093	
ENSG00000142959	ENSCAFG00845026301
ENSG00000173846	ENSCAFG00845026071
ENSG00000222009	ENSCAFG00845025836
ENSG00000158158	ENSCAFG00845023175
ENSG00000167378	ENSCAFG00845000097
ENSG00000124444	ENSCAFG00845000088
ENSG00000264157	
ENSG00000273265	
ENSG00000117425	ENSCAFG00845025530
ENSG00000168763	ENSCAFG00845023050
ENSG00000168763	ENSCAFG00845026300
ENSG00000174292	ENSCAFG00845021921
ENSG00000226763	ENSCAFG00845000084
ENSG00000202444	ENSCAFG00845025777
ENSG00000226499	
ENSG00000070785	ENSCAFG00845025255
ENSG00000070785	ENSCAFG00845017176
ENSG00000062822	
ENSG00000163126	ENSCAFG00845022833
ENSG00000267271	
ENSG00000267315	
ENSG00000267711	
ENSG00000267547	
ENSG00000267745	
ENSG00000267648	
ENSG00000267102	
ENSG00000172123	
ENSG00000213337	
ENSG00000205426	ENSCAFG00845026225
ENSG00000253039	
ENSG00000229815	
ENSG00000232369	
ENSG00000268949	
ENSG00000126107	ENSCAFG00845024562
ENSG00000168758	ENSCAFG00845022633
ENSG00000154760	
ENSG00000198431	ENSCAFG00845006566
ENSG00000126088	ENSCAFG00845024246
ENSG00000172716	
ENSG00000286654	
ENSG00000274206	
ENSG00000124831	ENSCAFG00845029031
ENSG00000171360	ENSCAFG00845012830
ENSG00000171360	ENSCAFG00845012768
ENSG00000236473	
ENSG00000108759	ENSCAFG00845012695
ENSG00000223125	
ENSG00000126337	ENSCAFG00845012542
ENSG00000171401	
ENSG00000234315	
ENSG00000162408	ENSCAFG00845025541
ENSG00000205330	ENSCAFG00845012563
ENSG00000205330	ENSCAFG00845023417
ENSG00000205330	ENSCAFG00845012581
ENSG00000205330	ENSCAFG00845023345
ENSG00000205330	ENSCAFG00845012419
ENSG00000215009	ENSCAFG00845007733
ENSG00000076555	ENSCAFG00845023823
ENSG00000229519	
ENSG00000173662	ENSCAFG00845025663
ENSG00000229732	
ENSG00000171346	
ENSG00000286864	
ENSG00000132329	ENSCAFG00845029374
ENSG00000263723	
ENSG00000204859	ENSCAFG00845025783
ENSG00000124003	ENSCAFG00845017644
ENSG00000233751	
ENSG00000283796	
ENSG00000203531	
ENSG00000171345	
ENSG00000235225	
ENSG00000224121	
ENSG00000234193	
ENSG00000278083	
ENSG00000226629	
ENSG00000171403	ENSCAFG00845012484
ENSG00000123983	ENSCAFG00845024588
ENSG00000123983	ENSCAFG00845017709
ENSG00000144554	ENSCAFG00845008276
ENSG00000186847	ENSCAFG00845012157
ENSG00000288629	
ENSG00000230735	
ENSG00000171488	ENSCAFG00845017546
ENSG00000169136	ENSCAFG00845020078
ENSG00000226394	
ENSG00000186832	
ENSG00000237200	
ENSG00000070886	ENSCAFG00845000509
ENSG00000214514	
ENSG00000095059	
ENSG00000278954	
ENSG00000276835	
ENSG00000173812	ENSCAFG00845011975
ENSG00000173372	ENSCAFG00845000400
ENSG00000159189	ENSCAFG00845000378
ENSG00000173369	ENSCAFG00845000358
ENSG00000197079	ENSCAFG00845012643
ENSG00000265422	
ENSG00000223776	
ENSG00000277200	ENSCAFG00845014682
ENSG00000273058	
ENSG00000230325	
ENSG00000214447	ENSCAFG00845006495
ENSG00000119285	ENSCAFG00845002644
ENSG00000172809	ENSCAFG00845001182
ENSG00000246731	
ENSG00000141540	ENSCAFG00845018975
ENSG00000104885	ENSCAFG00845012642
ENSG00000114279	ENSCAFG00845025170
ENSG00000267122	
ENSG00000184271	ENSCAFG00845015362
ENSG00000104886	ENSCAFG00845012497
ENSG00000264272	
ENSG00000226498	
ENSG00000171595	ENSCAFG00845018881
ENSG00000237991	
ENSG00000180574	ENSCAFG00845030382
ENSG00000244020	ENSCAFG00845003852
ENSG00000276656	
ENSG00000252751	ENSCAFG00845029204
ENSG00000252751	ENSCAFG00845000376
ENSG00000252751	ENSCAFG00845000350
ENSG00000260391	
ENSG00000288099	
ENSG00000135441	ENSCAFG00845005424
ENSG00000225886	
ENSG00000114491	ENSCAFG00845026912
ENSG00000206767	
ENSG00000226662	
ENSG00000207095	
ENSG00000287244	
ENSG00000231344	
ENSG00000230833	
ENSG00000221411	
ENSG00000284129	
ENSG00000117758	ENSCAFG00845011509
ENSG00000229798	
ENSG00000104897	ENSCAFG00845012454
ENSG00000252214	ENSCAFG00845007737
ENSG00000252214	ENSCAFG00845018966
ENSG00000115318	ENSCAFG00845018096
ENSG00000165682	
ENSG00000269971	
ENSG00000270031	
ENSG00000223062	ENSCAFG00845016826
ENSG00000286433	
ENSG00000117751	ENSCAFG00845011474
ENSG00000197837	
ENSG00000266106	
ENSG00000196169	ENSCAFG00845018750
ENSG00000179088	
ENSG00000104899	ENSCAFG00845012417
ENSG00000284272	
ENSG00000277759	
ENSG00000213921	ENSCAFG00845004248
ENSG00000276445	
ENSG00000105204	ENSCAFG00845004211
ENSG00000252947	ENSCAFG00845011492
ENSG00000130775	ENSCAFG00845011158
ENSG00000265981	
ENSG00000242199	
ENSG00000082781	ENSCAFG00845026987
ENSG00000204347	ENSCAFG00845018705
ENSG00000125207	ENSCAFG00845030071
ENSG00000200021	
ENSG00000283566	
ENSG00000265233	
ENSG00000265019	
ENSG00000263725	
ENSG00000263609	
ENSG00000264956	
ENSG00000266691	
ENSG00000178130	
ENSG00000266806	
ENSG00000117748	ENSCAFG00845011391
ENSG00000279339	
ENSG00000267491	
ENSG00000108679	
ENSG00000244286	
ENSG00000280042	
ENSG00000276626	
ENSG00000243986	
ENSG00000173702	ENSCAFG00845027233
ENSG00000105202	ENSCAFG00845004182
ENSG00000233872	
ENSG00000108442	
ENSG00000204843	ENSCAFG00845019956
ENSG00000288713	
ENSG00000270772	
ENSG00000223643	
ENSG00000213509	
ENSG00000230239	
ENSG00000263811	
ENSG00000277234	
ENSG00000136068	ENSCAFG00845020721
ENSG00000235241	
ENSG00000207005	ENSCAFG00845001529
ENSG00000272426	
ENSG00000117122	ENSCAFG00845004584
ENSG00000279343	
ENSG00000279478	
ENSG00000256064	
ENSG00000279905	
ENSG00000279146	
ENSG00000256343	
ENSG00000279650	
ENSG00000111450	ENSCAFG00845029672
ENSG00000286898	
ENSG00000226526	
ENSG00000223547	
ENSG00000159363	ENSCAFG00845004285
ENSG00000171302	ENSCAFG00845014287
ENSG00000129933	ENSCAFG00845014470
ENSG00000256250	
ENSG00000256299	
ENSG00000222438	
ENSG00000132341	ENSCAFG00845017982
ENSG00000173918	ENSCAFG00845014232
ENSG00000257446	
ENSG00000237247	ENSCAFG00845007164
ENSG00000205718	ENSCAFG00845007164
ENSG00000230522	ENSCAFG00845007164
ENSG00000130544	ENSCAFG00845024359
ENSG00000167280	ENSCAFG00845014201
ENSG00000167414	ENSCAFG00845003458
ENSG00000197013	ENSCAFG00845004465
ENSG00000197013	ENSCAFG00845004413
ENSG00000197013	ENSCAFG00845004347
ENSG00000197013	ENSCAFG00845004372
ENSG00000197013	ENSCAFG00845000061
ENSG00000197013	ENSCAFG00845004439
ENSG00000197013	ENSCAFG00845004558
ENSG00000197013	ENSCAFG00845005618
ENSG00000197013	ENSCAFG00845004501
ENSG00000160321	
ENSG00000167281	ENSCAFG00845014109
ENSG00000251247	ENSCAFG00845007214
ENSG00000117118	ENSCAFG00845004232
ENSG00000117118	ENSCAFG00845015476
ENSG00000053501	ENSCAFG00845028769
ENSG00000117115	ENSCAFG00845004203
ENSG00000206850	
ENSG00000279940	
ENSG00000279976	
ENSG00000280200	
ENSG00000256204	
ENSG00000279581	
ENSG00000060709	ENSCAFG00845029818
ENSG00000266711	
ENSG00000263278	
ENSG00000266665	
ENSG00000267719	
ENSG00000204362	
ENSG00000182156	ENSCAFG00845014006
ENSG00000282843	
