Pathway	Homology Score	Total genes	Mapped genes	Multi-mapped genes	No homology mapping genes	No mapping genes	No xref genes	mapped genes	multi-mapped genes	no homology mapping genes	no mapping genes	no xref genes
Cancer immunotherapy by PD-1 blockade (WP4585)	85.0	27	23	0	1	2	1	[ad5ee : CD8A : En:ENSCAFG00845013158, ae75d : CD274 : En:ENSCAFG00845016107, bbd24 : IFNG : En:ENSCAFG00845013680, c29ad : PDCD1LG2 : En:ENSCAFG00845016232, cf68e : MHC I : En:ENSCAFG00845011961, d1337 : STAT3 : En:ENSCAFG00845009322, e2c2e : JUN : En:ENSCAFG00845006541, e8b31 : BATF : En:ENSCAFG00845015458, ee1ad : CD3D : En:ENSCAFG00845002450, ef0fd : ZAP70 : En:ENSCAFG00845021644, f1abb : LCK : En:ENSCAFG00845004976, f9482 : NFATC1 : En:ENSCAFG00845000073, fb005 : PDCD1 : En:ENSCAFG00845024308, fb739 : PTPN11 : En:ENSCAFG00845021271, ad8ad : BATF : En:ENSCAFG00845015458, de57b : CD3E : En:ENSCAFG00845002518, d8903 : CD3G : En:ENSCAFG00845002392, ce83f : NFKB1 : En:ENSCAFG00845025570, c5d3d : CD8B : En:ENSCAFG00845013126, c5fef : NFATC2 : En:ENSCAFG00845026966, d3001 : NFATC3 : En:ENSCAFG00845011810, dd28d : NFATC4 : En:ENSCAFG00845007675, b49a8 : NFAT5 : En:ENSCAFG00845009257]	[]	[eba63 : MHC II : En:ENSG00000196126]	[dedef : TRA : L:6955, c44ef : TRB : L:6957]	[a8e9d : Tumor-associated antigen : :]
Metabolism of alpha-linolenic acid (WP4586)	100.0	10	10	0	0	0	0	[edd88 : FADS1 : En:ENSCAFG00845011265, fe3de : FADS2 : En:ENSCAFG00845011145, e3f80 : FADS2 : En:ENSCAFG00845011145, b7954 : FADS2 : En:ENSCAFG00845011145, fab53 : FADS1 : En:ENSCAFG00845011265, e2537 : PTGS2 : En:ENSCAFG00845005378, e0fe2 : ALOX5 : En:ENSCAFG00845026331, b9a4f : ALOX12 : En:ENSCAFG00845017004, e90cf : ALOX15 : En:ENSCAFG00845016761, ee6ee : ALOX12 : En:ENSCAFG00845017004]	[]	[]	[]	[]
T-cell receptor signaling pathway (WP69)	98.0	107	105	0	0	2	0	[c1ff4 : MAP4K1 : En:ENSCAFG00845004960, dff90 : MAPK9 : En:ENSCAFG00845006710, e0365 : MAPK8 : En:ENSCAFG00845019380, f9ecf : MAP2K2 : En:ENSCAFG00845006651, f57b0 : LCP2 : En:ENSCAFG00845002557, cd062 : WAS : En:ENSCAFG00845025658, da3dc : CBLB : En:ENSCAFG00845022767, bd0db : CREB1 : En:ENSCAFG00845022020, b619e : NFKB1 : En:ENSCAFG00845025570, ee70d : REL : En:ENSCAFG00845013250, fca8f : RELA : En:ENSCAFG00845019016, da811 : CREB1 : En:ENSCAFG00845022020, f437b : JUN : En:ENSCAFG00845006541, e01ff : CHUK : En:ENSCAFG00845016257, b167d : IKBKB : En:ENSCAFG00845006197, af78f : NFKBIA : En:ENSCAFG00845002047, c76dd : FYB1 : En:ENSCAFG00845003156, e1246 : LCK : En:ENSCAFG00845004976, ed5fe : CD247 : En:ENSCAFG00845003466, dd44d : FOS : En:ENSCAFG00845015304, bab40 : PTK2B : En:ENSCAFG00845011700, ab956 : PRKCD : En:ENSCAFG00845028762, cdbd4 : CARD11 : En:ENSCAFG00845015176, a5486 : ITK : En:ENSCAFG00845002293, bbad2 : PRKCQ : En:ENSCAFG00845001589, b1121 : CD247 : En:ENSCAFG00845003466, f0f4a : CDC42 : En:ENSCAFG00845003209, e6393 : FYN : En:ENSCAFG00845017640, c8185 : SHC1 : En:ENSCAFG00845014088, a2f78 : MAPK14 : En:ENSCAFG00845008249, ee38a : SH2B3 : En:ENSCAFG00845029052, cb7e0 : GAB2 : En:ENSCAFG00845007967, c2d4a : CD3E : En:ENSCAFG00845002518, ed14c : PAK1 : En:ENSCAFG00845009162, f1000 : GRAP2 : En:ENSCAFG00845021051, e0b8f : MAPK3 : En:ENSCAFG00845012188, dea14 : PTPN11 : En:ENSCAFG00845021271, e7a82 : GRB2 : En:ENSCAFG00845026938, fe0cd : CD3D : En:ENSCAFG00845002450, d5980 : CD3E : En:ENSCAFG00845002518, dbd9e : PLCG1 : En:ENSCAFG00845030031, de094 : CD3G : En:ENSCAFG00845002392, e3f23 : NFATC2 : En:ENSCAFG00845026966, f8dd8 : PSTPIP1 : En:ENSCAFG00845022303, da771 : NFATC2 : En:ENSCAFG00845026966, f45a3 : NCK1 : En:ENSCAFG00845022785, c3a09 : RAF1 : En:ENSCAFG00845028676, dd83a : SOS1 : En:ENSCAFG00845022915, eccc7 : MAP2K1 : En:ENSCAFG00845015371, f305b : MAPK1 : En:ENSCAFG00845026389, e188a : MALT1 : En:ENSCAFG00845000742, d9182 : BCL10 : En:ENSCAFG00845001105, e09e8 : VAV3 : En:ENSCAFG00845009278, be76a : ITPR1 : En:ENSCAFG00845011583, ac2e1 : VAV1 : En:ENSCAFG00845008896, dbdf8 : PIK3R2 : En:ENSCAFG00845023471, f5c29 : LAT : En:ENSCAFG00845003673, b5825 : PIK3R1 : En:ENSCAFG00845011717, f2960 : CD4 : En:ENSCAFG00845027739, d3ec8 : CD8A : En:ENSCAFG00845013158, fefd0 : ZAP70 : En:ENSCAFG00845021644, c71ff : CD28 : En:ENSCAFG00845018097, f6e4b : AKT1 : En:ENSCAFG00845021825, fbd04 : PDPK1 : En:ENSCAFG00845003792, d2bdf : CBL : En:ENSCAFG00845000222, dc177 : SKAP1 : En:ENSCAFG00845016959, fb8ce : ICOS : En:ENSCAFG00845018403, b5e50 : ATF2 : En:ENSCAFG00845017708, fc01f : MAP3K14 : En:ENSCAFG00845005731, eccbb : MAP3K8 : En:ENSCAFG00845011569, f6718 : HRAS : En:ENSCAFG00845029661, f0a89 : MAP3K7 : En:ENSCAFG00845008051, b4427 : IKBKG : En:ENSCAFG00845029634, ae2bd : NFKB1 : En:ENSCAFG00845025570, e89d1 : REL : En:ENSCAFG00845013250, be9cb : RELA : En:ENSCAFG00845019016, eeb0f : NFATC1 : En:ENSCAFG00845000073, e781b : NFATC1 : En:ENSCAFG00845000073, c5e20 : TRAF6 : En:ENSCAFG00845020292, dd21b : CRK : En:ENSCAFG00845014106, facc6 : CRKL : En:ENSCAFG00845024825, b6364 : DBNL : En:ENSCAFG00845006509, a7063 : MAPK9 : En:ENSCAFG00845006710, e01e4 : MAPK8 : En:ENSCAFG00845019380, a47d6 : MAPK14 : En:ENSCAFG00845008249, c9289 : MAPK3 : En:ENSCAFG00845012188, f8d2d : MAPK1 : En:ENSCAFG00845026389, f8e34 : VIM : En:ENSCAFG00845013892, dfe31 : IL17A : En:ENSCAFG00845008776, ef7e1 : IL1B : En:ENSCAFG00845011661, d9efa : FAS : En:ENSCAFG00845029855, d703c : CD83 : En:ENSCAFG00845023170, ca884 : OPRM1 : En:ENSCAFG00845000160, b236f : IL15RA : En:ENSCAFG00845002159, f9d5b : B9D2 : En:ENSCAFG00845002395, d53e1 : IL1A : En:ENSCAFG00845011308, eed35 : TNFRSF9 : En:ENSCAFG00845027358, a9a30 : GATA3 : En:ENSCAFG00845001133, f1b23 : IL6 : En:ENSCAFG00845008825, b0ace : CCR5 : En:ENSCAFG00845012125, ab3eb : IRF4 : En:ENSCAFG00845015916, f72c7 : IL9 : En:ENSCAFG00845014320, b68a0 : NFATC1 : En:ENSCAFG00845000073, f7db1 : MAP3K8 : En:ENSCAFG00845011569, bfbbd : RIPK2 : En:ENSCAFG00845018948]	[]	[]	[ef2e0 : TRB@ : L:6957, cf657 : TRA@ : L:6955]	[]
Notch signaling pathway (WP61)	94.0	70	66	0	4	0	0	[bf9b3 : PTCRA : En:ENSCAFG00845006833, ca2b1 : CDKN1A : En:ENSCAFG00845009606, e354b : MAML1 : En:ENSCAFG00845007951, fb5c6 : GATA3 : En:ENSCAFG00845001133, adb30 : NOTCH1 : En:ENSCAFG00845005453, ea69e : NOTCH2 : En:ENSCAFG00845007331, dd792 : NOTCH3 : En:ENSCAFG00845018638, b887c : NOTCH1 : En:ENSCAFG00845005453, b2885 : NOTCH2 : En:ENSCAFG00845007331, d25ab : NOTCH3 : En:ENSCAFG00845018638, f1f3c : MAML2 : En:ENSCAFG00845017403, e5d43 : CCND1 : En:ENSCAFG00845015348, f041f : APH1B : En:ENSCAFG00845020653, ab0aa : APH1A : En:ENSCAFG00845016683, abacd : NCSTN : En:ENSCAFG00845030514, ed9ff : PSENEN : En:ENSCAFG00845001404, f0084 : PSEN1 : En:ENSCAFG00845012166, a1fd0 : PSEN2 : En:ENSCAFG00845008023, b52cb : MAML3 : En:ENSCAFG00845021815, e7972 : GSK3B : En:ENSCAFG00845017754, aa7fa : RING1 : En:ENSCAFG00845020668, a4860 : HDAC2 : En:ENSCAFG00845020776, d6d1f : HDAC1 : En:ENSCAFG00845004966, a3b2b : HEY1 : En:ENSCAFG00845029695, adc2d : HES5 : En:ENSCAFG00845018404, f69d9 : EP300 : En:ENSCAFG00845018383, f897b : NCOR2 : En:ENSCAFG00845016132, f408e : NCOR1 : En:ENSCAFG00845004553, f6495 : SPEN : En:ENSCAFG00845004928, aab34 : SNW1 : En:ENSCAFG00845007783, ced61 : DLL4 : En:ENSCAFG00845029137, becf0 : DLL3 : En:ENSCAFG00845004619, d302b : JAG2 : En:ENSCAFG00845022668, c9bc0 : JAG1 : En:ENSCAFG00845024085, a98cf : ADAM17 : En:ENSCAFG00845024728, b3463 : RBPJ : En:ENSCAFG00845005977, fe31e : SAP30 : En:ENSCAFG00845017098, cfc7e : CIR1 : En:ENSCAFG00845015697, b339f : FBXW7 : En:ENSCAFG00845007020, f3bb9 : CUL1 : En:ENSCAFG00845012432, c1c9b : SKP1 : En:ENSCAFG00845017854, c9652 : ITCH : En:ENSCAFG00845015881, c5c4d : NUMB : En:ENSCAFG00845012636, ecb27 : TLE1 : En:ENSCAFG00845007046, b9c51 : NFKB1 : En:ENSCAFG00845025570, aef70 : PIK3R2 : En:ENSCAFG00845023471, d85a7 : PIK3R1 : En:ENSCAFG00845011717, c59af : LCK : En:ENSCAFG00845004976, f6904 : MAGEA1 : En:ENSCAFG00845025413, a95ef : AKT1 : En:ENSCAFG00845021825, d03c4 : MYC : En:ENSCAFG00845012475, d7647 : MAPT : En:ENSCAFG00845022253, d3b5e : JAK2 : En:ENSCAFG00845015887, fc7a6 : STAT3 : En:ENSCAFG00845009322, f85b5 : HES6 : En:ENSCAFG00845029909, f80e2 : HES5 : En:ENSCAFG00845018404, cec0f : HES1 : En:ENSCAFG00845025905, d180c : NUMBL : En:ENSCAFG00845003218, a216b : DTX1 : En:ENSCAFG00845022372, c0a62 : HIF1A : En:ENSCAFG00845023223, dfd8e : SRC : En:ENSCAFG00845028314, b1b6c : HEY2 : En:ENSCAFG00845000089, eca18 : HES1 : En:ENSCAFG00845025905, c80a1 : HEY2 : En:ENSCAFG00845000089, a3bbc : HES1 : En:ENSCAFG00845025905, d4e80 : STAT3 : En:ENSCAFG00845009322]	[]	[b795e : NOTCH4 : L:4855, aac26 : NOTCH4 : L:4855, df1db : FHL1 : L:2273, fe22a : DLL1 : L:28514]	[]	[]
Urea cycle and related diseases (WP4571)	100.0	9	9	0	0	0	0	[a0a6c : ARG1 : En:ENSCAFG00845006568, a386c : GLS2 : En:ENSCAFG00845008418, a931e : SLC25A15 : En:ENSCAFG00845024008, b7f1d : Citrin : En:ENSCAFG00845009510, bb249 : ASS1 : En:ENSCAFG00845021573, c3b06 : GUSB : En:ENSCAFG00845013432, d0c7a : NAGS : En:ENSCAFG00845009803, ebf10 : OTC : En:ENSCAFG00845025700, eb5bf : CPS1 : En:ENSCAFG00845017752]	[]	[]	[]	[]
Type II interferon signaling (WP619)	84.0	79	67	0	12	0	0	[a116d : STAT2 : En:ENSCAFG00845008098, a32aa : IFNG : En:ENSCAFG00845013680, a3a1b : STAT1 : En:ENSCAFG00845025854, a3d94 : SPI1 : En:ENSCAFG00845021614, a6b57 : OAS1 : En:ENSCAFG00845021979, a8d17 : IRF8 : En:ENSCAFG00845004258, ad082 : IFNG : En:ENSCAFG00845013680, ad68c : JAK2 : En:ENSCAFG00845015887, af7d0 : STAT1 : En:ENSCAFG00845025854, b053a : STAT1 : En:ENSCAFG00845025854, b506a : IFNG : En:ENSCAFG00845013680, b739b : IFNG : En:ENSCAFG00845013680, b86da : STAT1 : En:ENSCAFG00845025854, b9575 : JAK1 : En:ENSCAFG00845004547, bb1a6 : STAT1 : En:ENSCAFG00845025854, bcdd8 : STAT1 : En:ENSCAFG00845025854, c01a3 : STAT1 : En:ENSCAFG00845025854, c0538 : STAT2 : En:ENSCAFG00845008098, c23d3 : IFNA : En:ENSCAFG00845016171, c35f3 : CYBB : En:ENSCAFG00845023727, c653c : PTPN11 : En:ENSCAFG00845021271, c7684 : ICAM1 : En:ENSCAFG00845027986, c89fa : IRF2 : En:ENSCAFG00845015393, c97af : IFNGR2 : En:ENSCAFG00845026979, ca90d : GBP1 : En:ENSCAFG00845018127, cad9a : PSMB8 : En:ENSCAFG00845018353, cbe49 : IRF8 : En:ENSCAFG00845004258, cc9ce : IFNGR2 : En:ENSCAFG00845026979, cd5f3 : IFNGR1 : En:ENSCAFG00845006567, ce73a : STAT1 : En:ENSCAFG00845025854, cfb8b : JAK1 : En:ENSCAFG00845004547, d35ca : IFNGR1 : En:ENSCAFG00845006567, d6a35 : JAK1 : En:ENSCAFG00845004547, d6a3c : IFNB1 : En:ENSCAFG00845016293, d7cdb : STAT1 : En:ENSCAFG00845025854, d928c : JAK2 : En:ENSCAFG00845015887, db005 : IL1B : En:ENSCAFG00845011661, db588 : JAK1 : En:ENSCAFG00845004547, dd317 : JAK2 : En:ENSCAFG00845015887, ddd82 : IFNGR2 : En:ENSCAFG00845026979, df0bd : STAT1 : En:ENSCAFG00845025854, df621 : EIF2AK2 : En:ENSCAFG00845018782, e17e7 : STAT2 : En:ENSCAFG00845008098, e42c3 : ISG15 : En:ENSCAFG00845020316, e43af : STAT1 : En:ENSCAFG00845025854, e4dd1 : NOS2 : En:ENSCAFG00845014798, e5f09 : STAT1 : En:ENSCAFG00845025854, e6a2b : STAT1 : En:ENSCAFG00845025854, e6eda : IFNGR1 : En:ENSCAFG00845006567, e8714 : IFNG : En:ENSCAFG00845013680, e9498 : STAT1 : En:ENSCAFG00845025854, e9f60 : IFNGR1 : En:ENSCAFG00845006567, ea102 : IFI6 : En:ENSCAFG00845010242, eacd9 : IRF1 : En:ENSCAFG00845010474, eb8fa : CXCL10 : En:ENSCAFG00845029862, eed07 : PSMB9 : En:ENSCAFG00845018485, ef5d9 : SOCS3 : En:ENSCAFG00845014621, f1b4c : STAT2 : En:ENSCAFG00845008098, f1b5a : STAT1 : En:ENSCAFG00845025854, f278f : STAT1 : En:ENSCAFG00845025854, f3293 : PRKCD : En:ENSCAFG00845028762, f4bc4 : STAT1 : En:ENSCAFG00845025854, f5f51 : IRF4 : En:ENSCAFG00845015916, f8b8c : IFNGR2 : En:ENSCAFG00845026979, f8dee : IFIT2 : En:ENSCAFG00845001861, f9a31 : CIITA : En:ENSCAFG00845013246, fa442 : JAK2 : En:ENSCAFG00845015887]	[]	[a6b62 : IRF9 : L:10379, ab68a : IRF9 : L:10379, bbe4d : CXCL9 : L:4283, c2574 : SOCS1 : L:8651, c55d5 : (ISGF3) : L:10379, cd168 : (ISGF3) : L:10379, d2e1c : HIST2H4 : L:8370, f12bf : IRF9 : L:10379, f68fe : HLA-B : L:3106, fc163 : PTP : L:5967, fd7aa : IRF9 : L:10379, fff72 : IRF9 : L:10379]	[]	[]
Neurodegeneration with brain iron accumulation (NBIA) subtypes pathway (WP4577)	93.0	58	54	0	4	0	0	[fb956 : SPTLC1 : En:ENSCAFG00845017253, abbbf : ACACA : En:ENSCAFG00845007007, e1f08 : FA2H : En:ENSCAFG00845025633, c3d27 : MECP2 : En:ENSCAFG00845027255, ff5de : COASY : En:ENSCAFG00845008704, fa0b4 : PANK2 : En:ENSCAFG00845013830, be1a1 : PIK3C3 : En:ENSCAFG00845003885, d1fcf : ATG10 : En:ENSCAFG00845021100, e2ee3 : WIPI2 : En:ENSCAFG00845013987, bf122 : ATG7 : En:ENSCAFG00845006288, fe220 : ATG14 : En:ENSCAFG00845015264, f1c07 : AKT1S1 : En:ENSCAFG00845020448, a9e40 : ATG13 : En:ENSCAFG00845027292, b7a30 : RB1CC1 : En:ENSCAFG00845024092, f5735 : PRKAA1 : En:ENSCAFG00845002768, b6259 : RHEB : En:ENSCAFG00845011138, bf02d : ULK1 : En:ENSCAFG00845028856, b274f : ATG16L1 : En:ENSCAFG00845021359, a8970 : ATG12 : En:ENSCAFG00845005357, d1db5 : BECN1 : En:ENSCAFG00845007505, a425c : DEPTOR : En:ENSCAFG00845007215, b4d6b : ATG2A : En:ENSCAFG00845028223, f16d1 : STK11 : En:ENSCAFG00845013078, adc25 : ATG7 : En:ENSCAFG00845006288, f3d08 : PIK3R4 : En:ENSCAFG00845028045, e04ee : TSC1 : En:ENSCAFG00845016069, a299d : ATG5 : En:ENSCAFG00845007954, f7d6c : MLST8 : En:ENSCAFG00845004640, b4099 : TSC2 : En:ENSCAFG00845016084, c644e : ATG12 : En:ENSCAFG00845005357, b161c : WIPI1 : En:ENSCAFG00845029194, ca502 : ATG4A : En:ENSCAFG00845018999, dd931 : WDR45 : En:ENSCAFG00845031037, a8fcd : MTOR : En:ENSCAFG00845002541, b3583 : RPTOR : En:ENSCAFG00845012286, bcd02 : ATG101 : En:ENSCAFG00845026809, d5e0d : ATG3 : En:ENSCAFG00845029489, cb551 : ATG12 : En:ENSCAFG00845005357, f7480 : ATG12 : En:ENSCAFG00845005357, bd739 : ATG5 : En:ENSCAFG00845007954, ac226 : COASY : En:ENSCAFG00845008704, d7742 : PLA2G6 : En:ENSCAFG00845024672, c4de7 : DCAF17 : En:ENSCAFG00845027361, fdb2c : WDR45 : En:ENSCAFG00845031037, d1d25 : PLA2G6 : En:ENSCAFG00845024672, cdbad : C19orf12 : En:ENSCAFG00845001166, a4ab5 : FA2H : En:ENSCAFG00845025633, c3b94 : ATP13A2 : En:ENSCAFG00845004285, dfa9d : GTPBP2 : En:ENSCAFG00845010282, c2164 : COASY : En:ENSCAFG00845008704, db0b5 : PANK2 : En:ENSCAFG00845013830, ef909 : FTL : En:ENSCAFG00845004255, c2d41 : SCP2 : En:ENSCAFG00845018123, db00a : CP : En:ENSCAFG00845023529]	[]	[e68f2 : LC3 : En:ENSG00000101460, b3d84 : LC3 : En:ENSG00000101460, dc747 : LC3 : En:ENSG00000101460, e4bb0 : LC3 : En:ENSG00000101460]	[]	[]
Prostaglandin synthesis and regulation (WP98)	85.0	47	40	0	6	1	0	[d7d : CYP11A1 : En:ENSCAFG00845029140, c13 : ANXA5 : En:ENSCAFG00845021481, a6d : EDNRB : En:ENSCAFG00845027774, df6 : PTGER4 : En:ENSCAFG00845002906, ac1 : S100A10 : En:ENSCAFG00845030376, b13 : S100A6 : En:ENSCAFG00845014463, df8 : PTGFR : En:ENSCAFG00845003039, abc : PTGIS : En:ENSCAFG00845025000, ec4 : PTGER2 : En:ENSCAFG00845003728, b04 : HPGD : En:ENSCAFG00845018083, a46 : PTGS2 : En:ENSCAFG00845005378, ad5 : PRL : En:ENSCAFG00845017595, c69 : PLA2G4A : En:ENSCAFG00845005405, d93 : ANXA4 : En:ENSCAFG00845026630, c7d : PTGDS : En:ENSCAFG00845005146, f94 : EDN1 : En:ENSCAFG00845021350, b5f : ANXA3 : En:ENSCAFG00845016191, c60 : HSD11B1 : En:ENSCAFG00845002717, ca9 : ANXA1 : En:ENSCAFG00845000040, d51 : PTGDR : En:ENSCAFG00845003712, c0a : PTGIR : En:ENSCAFG00845004281, dc7 : HSD11B2 : En:ENSCAFG00845008256, c73 : PTGS1 : En:ENSCAFG00845013501, e5e : ANXA6 : En:ENSCAFG00845005581, a3b : EDNRA : En:ENSCAFG00845013340, b60 : TBXAS1 : En:ENSCAFG00845031075, f1f : PTGER3 : En:ENSCAFG00845012614, f37 : ANXA2 : En:ENSCAFG00845030534, ec91c : ABCC4 : En:ENSCAFG00845008054, b8b48 : HPGDS : En:ENSCAFG00845020740, d6334 : MITF : En:ENSCAFG00845009666, c314f : PTGES : En:ENSCAFG00845023377, c762f : PPARG : En:ENSCAFG00845029007, aade9 : PPARGC1A : En:ENSCAFG00845008311, ded3b : PPARGC1B : En:ENSCAFG00845009130, bc6ee : SOX9 : En:ENSCAFG00845020385, c88c3 : AKR1B1 : En:ENSCAFG00845014537, a2634 : CBR1 : En:ENSCAFG00845027033, dd8ce : TBXA2R : En:ENSCAFG00845008905, e12ef : PTGFRN : En:ENSCAFG00845029002]	[]	[da6 : PTGER1 : L:5731, e8a : SCGB1A1 : L:7356, e822e : AKR1C3 : L:8644, ea921 : AKR1C1 : L:1645, a4092 : AKR1C2 : L:1646, c92b8 : AKR1C1 : L:1645]	[bdf : ANXA8 : L:244]	[]
Oxidative phosphorylation (WP623)	87.0	64	56	0	8	0	0	[a1435 : NDUFS7 : En:ENSCAFG00845012618, a186a : ATP5F1D : En:ENSCAFG00845013011, a2387 : ATP5G3 : En:ENSCAFG00845021349, a3948 : NDUFA4 : En:ENSCAFG00845019858, a43ad : NDUFB4 : En:ENSCAFG00845018723, a52ad : NDUFS5 : En:ENSCAFG00845030086, a5623 : NDUFB9 : En:ENSCAFG00845011733, a5835 : NDUFS1 : En:ENSCAFG00845020511, a591e : NDUFA3 : En:ENSCAFG00845003928, a5a12 : ATP5G1 : En:ENSCAFG00845030513, a6b6b : NDUFB7 : En:ENSCAFG00845021755, a9d8a : NDUFB2 : En:ENSCAFG00845031044, b30f8 : CI-SGDH : En:ENSCAFG00845012824, b4c86 : ATP6 : En:ENSCAFG00845024712, b6c0f : NDUFS6 : En:ENSCAFG00845024996, b80a3 : KFYI : En:ENSCAFG00845006717, b8ffa : NDUFB8 : En:ENSCAFG00845018078, b9c08 : NDUFA8 : En:ENSCAFG00845014065, b9d35 : FASN2A : En:ENSCAFG00845002676, ba4b2 : NDUFA5 : En:ENSCAFG00845006320, be637 : NDUFB6 : En:ENSCAFG00845019553, bf64a : NDUFA10 : En:ENSCAFG00845030335, c10ef : NDUFA9 : En:ENSCAFG00845030540, c13ca : ATP5O : En:ENSCAFG00845025556, c423b : NDUFA7 : En:ENSCAFG00845029721, c5268 : ATP5F1 : En:ENSCAFG00845028217, c6383 : NDUFC2 : En:ENSCAFG00845008528, c73fe : ATP5MG : En:ENSCAFG00845002322, c8395 : MT-ATP6 : En:ENSCAFG00845024712, c9e09 : AQDQ : En:ENSCAFG00845013344, ccd3a : NDUFA4L2 : En:ENSCAFG00845010422, cd7d2 : ATP5G2 : En:ENSCAFG00845021932, d150d : NDUFB10 : En:ENSCAFG00845018108, d219b : GZMB : En:ENSCAFG00845008476, d3704 : ATP5H : En:ENSCAFG00845012852, d5a47 : NDUFS3 : En:ENSCAFG00845020432, d60aa : NDUFV2 : En:ENSCAFG00845004461, ddb0b : ATP5G1 : En:ENSCAFG00845030513, dea38 : NDUFA2 : En:ENSCAFG00845002909, e1559 : NDUFB4 : En:ENSCAFG00845018723, e4e03 : NDUFS2 : En:ENSCAFG00845029427, e63cc : NDUFS8 : En:ENSCAFG00845011732, e94a0 : ATP6AP1 : En:ENSCAFG00845029004, ea3f1 : NDUFB5 : En:ENSCAFG00845016589, eb406 : ATP5F1E : En:ENSCAFG00845014129, f0a77 : ATP5I : En:ENSCAFG00845001571, f210d : ATP5F1B : En:ENSCAFG00845008893, f74d4 : ND1 : En:ENSCAFG00845018585, f8659 : DMAC2L : En:ENSCAFG00845002883, f8add : ATP5J : En:ENSCAFG00845014843, f9138 : ATP6AP2 : En:ENSCAFG00845026626, fa813 : ATP5J2 : En:ENSCAFG00845008901, fb62d : NDUFA6 : En:ENSCAFG00845015040, fedac : NDUFA11 : En:ENSCAFG00845012269, ff050 : ATP5F1A : En:ENSCAFG00845003277, ff685 : NDUFV1 : En:ENSCAFG00845009152]	[]	[b8dbf : NDUFV3 : L:4731, c9856 : MT-ATP8 : En:ENSG00000198744, cbb28 : ND4L : L:4539, da536 : ND5 : L:4540, dc432 : ND3 : L:4537, fcc96 : ND6 : L:4541, ffb0c : ND4 : L:4538, ffd67 : ND2 : L:4536]	[]	[]
Cell migration and invasion through p75NTR (WP4561)	97.0	48	47	0	0	0	1	[a2cb3 : EFNB2 : En:ENSCAFG00845027992, a39a3 : TIAM1 : En:ENSCAFG00845021944, a6c29 : STAT3 : En:ENSCAFG00845009322, b3073 : MMP8 : En:ENSCAFG00845000899, b54e6 : TRIO : En:ENSCAFG00845014950, b9adf : EFNA5 : En:ENSCAFG00845000512, be342 : MMP2 : En:ENSCAFG00845000865, c3dcb : MMP9 : En:ENSCAFG00845017615, c44cc : NGFR : En:ENSCAFG00845011173, c57a5 : EFNB3 : En:ENSCAFG00845024900, c7b84 : TWIST1 : En:ENSCAFG00845007076, c954e : ARF1 : En:ENSCAFG00845019288, ccefa : EFNA2 : En:ENSCAFG00845012831, ceb95 : ADAM15 : En:ENSCAFG00845013531, cfc8c : EFNA1 : En:ENSCAFG00845013438, d15b7 : EFNA3 : En:ENSCAFG00845013487, d1888 : TWIST1 : En:ENSCAFG00845007076, d2e86 : EFNB1 : En:ENSCAFG00845028672, d37ac : BDNF : En:ENSCAFG00845017969, dabad : PARD3 : En:ENSCAFG00845002370, dd374 : RAC1 : En:ENSCAFG00845010961, df7a9 : KIDINS220 : En:ENSCAFG00845023013, efa4c : JUN : En:ENSCAFG00845006541, f3dfd : NTRK2 : En:ENSCAFG00845005371, f4a88 : ADAMTS13 : En:ENSCAFG00845010483, f69e5 : PAK1 : En:ENSCAFG00845009162, fb257 : RHOA : En:ENSCAFG00845026916, fbfde : AKT2 : En:ENSCAFG00845003888, fea7b : AKT1 : En:ENSCAFG00845021825, bcf24 : EFNB2 : En:ENSCAFG00845027992, d0ed3 : EFNB3 : En:ENSCAFG00845024900, cec70 : EFNB1 : En:ENSCAFG00845028672, c7c5b : STAT3 : En:ENSCAFG00845009322, d3be4 : STAT3 : En:ENSCAFG00845009322, c448b : MMP2 : En:ENSCAFG00845000865, b6465 : MMP9 : En:ENSCAFG00845017615, null : CDH11 : En:ENSCAFG00845012172, abd28 : RAC1 : En:ENSCAFG00845010961, e81a4 : RAC1 : En:ENSCAFG00845010961, f9e0a : NGFR : En:ENSCAFG00845011173, cc74f : NTRK2 : En:ENSCAFG00845005371, b9a96 : BDNF : En:ENSCAFG00845017969, f7c6a : AKT3 : En:ENSCAFG00845004858, b5339 : AKT2 : En:ENSCAFG00845003888, a7617 : AKT1 : En:ENSCAFG00845021825, e8dd2 : AKT3 : En:ENSCAFG00845004858, null : CDH11 : En:ENSCAFG00845012172]	[]	[]	[]	[d8d93 : PI3K : :]
